timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-221.4843903	0	0	-0.05449219048	8000
5000	-5690.285156	1506.518555	1.005351067	1.302515626	1346.532715
10000	-2767.34082	3895.205566	2.599403143	1.526443481	2426.693359
15000	-3792.270752	3382.272949	2.257105827	1.250472188	1899.665405
20000	-4829.558594	2571.275879	1.715899825	1.749657989	1511.720703
25000	-5237.397461	2380.574219	1.588638186	1.820307016	1416.961182
30000	-5392.608887	2193.121094	1.46354425	1.502826452	1401.549927
35000	-5180.303223	2200.149902	1.468234897	1.54844439	1444.396851
40000	-5256.905273	2304.157715	1.537642837	1.370365381	1439.044189
45000	-5115.170898	2264.975098	1.511494875	1.300445795	1467.479858
50000	-5103.980957	2203.161133	1.470244408	1.679098845	1452.256348
55000	-5172.112305	2291.213135	1.529004455	1.642708898	1440.395752
60000	-5106.123047	2404.124756	1.604354262	1.602033019	1457.214844
65000	-5098.321777	2266.970215	1.512826324	1.090755343	1485.857422
70000	-5192.487305	2173.82959	1.450670362	1.416392922	1441.773315
75000	-5189.343262	2192.960205	1.463436961	1.384727955	1444.116211
80000	-5228.254883	2342.063477	1.562938571	1.761369944	1428.277222
85000	-5098.773438	2173.129395	1.45020318	1.108714938	1482.443359
90000	-5299.175293	2178.763672	1.453963041	1.464434147	1420.914185
95000	-5305.431641	2245.525146	1.498515248	1.353047967	1424.871948
100000	-5301.506836	2244.584717	1.497887731	1.492726684	1423.537354
105000	-5170.125488	2129.256836	1.420925498	1.312645435	1449.571899
110000	-5173.197266	2179.335693	1.454344869	1.650952578	1437.174561
115000	-5244.771484	2150.695557	1.435232282	1.350020051	1436.817139
120000	-5163.692383	2143.512451	1.430438757	1.572510123	1440.535034
125000	-5223.758789	2203.225098	1.470287085	1.258982182	1441.753174
130000	-5100.697266	2182.764893	1.45663321	1.16963172	1474.807739
135000	-5053.913086	2184.753906	1.457960606	1.490069628	1466.399536
140000	-5167.958984	2264.681152	1.511298776	1.88819325	1435.540649
145000	-5159.625977	2243.396973	1.497095108	1.759035826	1442.914673
150000	-5238.911133	2191.666992	1.462573886	1.719276071	1427.039795
155000	-5251.185059	2239.562012	1.494535923	1.254251003	1438.758301
160000	-5181.101562	2208.099609	1.473539948	1.193740726	1459.708862
165000	-5212.516602	2287.967041	1.526838183	1.47763145	1438.690796
170000	-5206.139648	2243.306152	1.49703455	1.617678404	1428.928589
175000	-5118.120605	2204.515869	1.471148372	1.573649645	1451.972778
180000	-5094.270508	2060.044922	1.374738097	1.642972469	1450.136108
185000	-5184.796875	2172.884277	1.450039625	1.460383654	1443.021973
190000	-5178.182617	2144.139404	1.430857182	1.34054172	1454.722656
195000	-5234.806641	2218.870117	1.480727553	1.695557117	1427.621216
200000	-5167.021973	2110.217773	1.408220053	1.457659841	1448.314697
205000	-5075.695312	2208.495117	1.473803878	1.251686811	1476.049316
210000	-5149.258789	2289.810791	1.528068662	1.329959631	1452.822144
215000	-5305.061523	2270.62793	1.515267253	1.397890091	1424.043945
220000	-5191.234863	2174.888916	1.451377392	1.582117915	1437.792236
225000	-5151.479492	2181.250977	1.455622911	1.404099584	1457.110352
230000	-5116.91748	2221.999023	1.482815504	1.591112971	1454.79541
235000	-5182.21875	2376.707031	1.586057425	1.754258037	1428.602661
240000	-5069.117676	2314.754639	1.544714451	1.523946285	1471.53894
245000	-5179.30957	2300.343506	1.53509748	1.766629815	1434.840332
250000	-5138.822266	2293.846924	1.530762076	1.307822824	1467.366455
255000	-5132.919922	2264.812744	1.511386514	1.628414392	1451.122559
260000	-5200.267578	2213.028564	1.476829171	1.169256687	1450.911377
265000	-5095.129883	2162.320801	1.442990184	1.847185373	1445.526733
270000	-5224.091309	2373.535889	1.583941221	1.71436429	1422.457642
275000	-5143.086914	2339.298096	1.561093211	1.73042047	1443.670898
280000	-5201.240723	2233.272461	1.490338683	1.13174808	1456.599976
285000	-5231.182617	2217.918457	1.480092406	1.154169083	1446.193359
290000	-5142.301758	2182.82959	1.456676483	1.381927609	1448.629395
295000	-5223.522461	2316.534912	1.545902491	1.672731638	1430.667114
300000	-5181.029297	2295.904053	1.532134891	1.616519213	1434.504028
305000	-5273.587891	2289.316406	1.52773869	1.551763654	1424.762573
310000	-5252.830566	2288.800293	1.527394295	1.709607959	1419.536865
315000	-5158.682617	2145.577393	1.431816816	1.793818831	1433.18811
320000	-5199.460938	2290.483398	1.528517485	1.582233667	1437.324707
325000	-5116.256836	2312.345215	1.543106556	1.576742411	1453.446899
330000	-5162.887695	2267.176758	1.512964129	1.311472774	1461.501221
335000	-5109.488281	2206.4375	1.472430825	1.453342199	1455.960449
340000	-5141.168945	2238.760742	1.49400115	1.516780257	1451.384521
345000	-5304.586914	2159.044434	1.440803766	1.575413108	1415.200806
350000	-5263.364258	2218.125488	1.48023057	1.336872339	1432.114502
355000	-5108.812012	2163.595703	1.443840981	1.405474424	1461.523071
360000	-5129.897949	2283.27002	1.523703694	1.470361233	1452.276855
365000	-5193.611328	2249.873047	1.501416802	1.343809843	1448.653809
370000	-5051.086914	2238.29248	1.493688703	1.479739308	1470.401978
375000	-5125.861328	2285.155029	1.52496171	1.658042789	1454.9375
380000	-5151.352539	2230.694336	1.488618255	1.418720841	1454.202515
385000	-5285.859375	2257.59375	1.506569147	1.927149177	1409.713745
390000	-5174.587891	2238.816406	1.494038343	1.860327959	1422.80188
395000	-5010.47168	2232.791016	1.490017414	1.903692603	1455.799927
400000	-5174.027344	2297.818359	1.533412337	1.543837547	1447.094727
405000	-5167.041504	2211.468262	1.475787997	1.53753531	1448.827515
410000	-5182.641602	2212.210938	1.47628355	1.471102834	1440.302246
415000	-5177.839844	2318.837402	1.547439098	1.538357139	1443.824463
420000	-5071.191406	2232.473633	1.489805579	1.266057968	1475.306885
425000	-5137.995605	2196.523926	1.465815067	1.372733593	1456.368774
430000	-5256.878906	2255.341797	1.505066276	1.552815437	1427.754028
435000	-5106.249512	2245.707275	1.498636842	1.848657727	1443.388916
440000	-5115.651367	2281.593018	1.522584677	1.218569994	1472.269287
445000	-5144.952637	2268.064453	1.5135566	1.4828403	1452.572021
450000	-5154.59668	2296.286865	1.532390356	1.616577148	1444.975708
455000	-5241.405273	2198.691406	1.467261553	1.548643708	1417.307617
460000	-5147.740234	2112.777344	1.409928203	1.45974803	1449.542969
465000	-5267.925293	2261.076416	1.508893251	1.76673317	1415.103516
470000	-5136.919922	2328.943115	1.554183006	1.668072939	1447.58313
475000	-5170.753906	2206.592773	1.472534418	1.397283196	1455.056519
480000	-5246.96582	2263.674316	1.510626912	1.605372906	1429.003784
485000	-5212.675781	2255.434082	1.505127907	1.29250896	1449.881958
490000	-5191.379883	2273.514893	1.517193794	1.525477171	1436.005615
495000	-5145.393555	2219.615234	1.481224775	1.694470763	1437.667603
500000	-5161.899414	2232.196289	1.489620447	1.761729717	1434.80896
