timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-184.5703125	0	0	-0.04541015625	8000
5000	-3521.79541	2098.171875	1.400181413	2.193762541	1634.893188
10000	-1918.187744	4120.163574	2.749525309	1.394275546	2766.802734
15000	-2829.753418	3312.418945	2.21048975	1.686016321	2004.219116
20000	-3517.937988	2626.366699	1.752663851	1.50175631	1676.970337
25000	-3861.17627	2373.857422	1.584155798	1.586378694	1560.515747
30000	-3998.673828	2255.589844	1.505231857	1.535859942	1514.288086
35000	-4029.875488	2182.491211	1.456450582	1.542028546	1506.961426
40000	-4096.679688	2064.271484	1.377558589	1.555720329	1490.782349
45000	-4128.054688	2040.239502	1.361521244	1.525384903	1483.726807
50000	-4233.624023	1957.141602	1.306067109	1.453553438	1452.810791
55000	-4183.759277	2063.411621	1.376984715	1.626415849	1460.852661
60000	-4092.86377	2099.474854	1.401050925	1.324649334	1502.318115
65000	-4109.442383	1996.574829	1.332382321	1.328808665	1494.12146
70000	-4192.291016	2032.238403	1.35618186	1.471184969	1465.166382
75000	-4121.662598	2102.398682	1.403002143	1.525993943	1476.647705
80000	-4006.709229	2043.618774	1.363776326	1.473518491	1510.379883
85000	-4063.548584	2073.84668	1.383948445	1.490182877	1505.858398
90000	-4113.67627	2087.540283	1.393086672	1.689695001	1471.075073
95000	-4074.339111	2101.115723	1.402145982	1.570612431	1489.149292
100000	-4066.945801	2098.390625	1.400327444	1.403925538	1516.916382
105000	-4072.821533	2083.999512	1.390723705	1.504959702	1498.044678
110000	-4041.641113	2113.089844	1.4101367	1.546857119	1501.502808
115000	-4178.604492	2162.467041	1.443087816	1.443685651	1480.925537
120000	-4129.163574	2094.241455	1.39755857	1.47005415	1485.998535
125000	-4096.921875	2137.888916	1.426685929	1.34164536	1502.217529
130000	-4034.476074	2113.869629	1.410657048	1.574309945	1497.294434
135000	-4134.109375	2085.130859	1.391478777	1.346695185	1489.163574
140000	-4225.291504	2031.173096	1.355470896	1.447046161	1458.937988
145000	-4200.671875	2163.268555	1.443622708	1.60152936	1463.042725
150000	-4130.464844	2075.571777	1.385099649	1.742129445	1472.598145
155000	-4061.359375	2146.476807	1.432417035	1.593586087	1500.303833
160000	-4067.453125	2067.439209	1.379672527	1.499414444	1504.245361
165000	-4108.217773	2217.866699	1.480057836	1.579061508	1484.546021
170000	-4047.083008	1999.328369	1.334219813	1.576384425	1492.026611
175000	-4041.820801	2048.680176	1.367154002	1.506878614	1508.252197
180000	-4147.172852	2132.256836	1.422927499	1.602560639	1474.400024
185000	-4151.285156	2069.036865	1.380738616	1.435949922	1479.369385
190000	-4264.553711	2159.564941	1.441151142	1.355684757	1455.443726
195000	-4087.46875	2074.842285	1.384612799	1.419582129	1495.035034
200000	-4096.367676	2043.071045	1.36341083	1.526355624	1485.175049
205000	-4093.858398	2120.130371	1.414835095	1.597046494	1481.61792
210000	-4091.533447	2084.842529	1.391286373	1.377402544	1508.854126
215000	-4162.50293	2146.517578	1.432444215	1.440122843	1472.717407
220000	-4050.732422	2127.042969	1.419448137	1.681958318	1485.93042
225000	-4159.616211	2179.859619	1.45469451	1.5048455	1481.823853
230000	-4123.432129	2070.746582	1.381879568	1.4648633	1484.402466
235000	-4174.601074	2083.851318	1.390624881	1.786284804	1453.313721
240000	-4050.71582	2008.46936	1.340319872	1.745334983	1491.906738
245000	-4068.569824	2087.763184	1.393235326	1.392368317	1510.220215
250000	-4172.570312	2142.031738	1.429450631	1.395737886	1468.48291
255000	-4230.905762	2196.608398	1.465871453	1.504190445	1459.685547
260000	-4185.874512	2098.194824	1.400196791	1.537959576	1464.69458
265000	-4185.924805	2062.451416	1.376343966	1.453207374	1469.000732
270000	-4130.811523	2136.256836	1.425596833	1.725013256	1472.944824
275000	-4057.471191	2145.480469	1.431752086	1.58112371	1496.716919
280000	-4019.146484	2097.702637	1.399868369	1.682994008	1492.251465
285000	-4083.389893	2154.965576	1.438081861	1.110641956	1525.755981
290000	-4080.918701	2082.782715	1.389911771	1.679435611	1485.912109
295000	-4083.285889	2116.87207	1.412660718	1.464771986	1499.053955
300000	-4110.904297	2113.943359	1.410706282	1.451308608	1486.176636
305000	-4179.29541	2126.158691	1.418858051	1.57153368	1471.414795
310000	-4132.88916	2155.331543	1.438326001	1.368102312	1493.156616
315000	-4147.148438	2166.105957	1.445516229	1.541843891	1470.017822
320000	-4223.634766	2153.745117	1.437267423	1.599347472	1450.887451
325000	-4124.572266	2099.382324	1.400989175	1.718112946	1466.635986
330000	-4100.825195	2054.647949	1.371136427	1.375293732	1494.165161
335000	-4158.320312	2066.412109	1.378987074	1.670933247	1460.640503
340000	-4177.26709	2177.421143	1.453067183	1.568159223	1470.011108
345000	-4132.700195	2033.354492	1.35692656	1.513473511	1478.186279
350000	-4139.085938	2040.034668	1.361384511	1.36338675	1486.682007
355000	-4237.241699	2108.081543	1.406794548	1.689387798	1443.032349
360000	-4155.872559	1998.137207	1.333424926	1.596722841	1467.190918
365000	-4068.160156	2091.91333	1.396004915	1.63813889	1486.823242
370000	-4085.451416	2113.353271	1.410312533	1.608914137	1486.493042
375000	-4057.451416	2033.070557	1.356737137	1.506724119	1500.834473
380000	-4110.15918	2087.119873	1.392806053	1.453172922	1490.370483
385000	-4046.619141	2035.123047	1.358106852	1.64107883	1494.364868
390000	-4139.606445	2100.116699	1.401479244	1.450655937	1475.776733
395000	-4187.397949	2098.25293	1.400235534	1.691542625	1458.447388
400000	-4130.35498	2113.497314	1.410408616	1.695654392	1478.719116
405000	-4105.5625	2216.461914	1.479120374	1.567289948	1485.263672
410000	-4102.663086	2133.705078	1.423893929	1.812016249	1467.422607
415000	-4148.430176	2125.427979	1.418370366	1.351960301	1487.882568
420000	-4162.217773	2185.712891	1.458600521	1.655709743	1464.889648
425000	-4049.161621	2114.888672	1.411337137	1.508185506	1501.451416
430000	-4139.645508	2161.47876	1.442428231	1.297313571	1495.44104
435000	-4198.603027	2090.512939	1.395070434	1.684076428	1455.734863
440000	-4167.75	2032.601318	1.356423974	1.19597435	1488.901245
445000	-4276.321289	2137.269043	1.426272273	1.663249373	1441.871094
450000	-4195.602539	2174.064453	1.450827122	1.637917638	1463.033936
455000	-4089.239502	2045.223633	1.364847302	1.409572601	1507.231812
460000	-4153.654297	2059.017578	1.374052405	1.560032606	1473.154419
465000	-4227.336914	2050.589844	1.368428349	1.528768659	1448.998901
470000	-4188.025391	2117.594727	1.413143039	1.534196496	1469.313965
475000	-4120.203125	2061.558105	1.3757478	1.458614826	1491.24707
480000	-4076.861572	2139.022949	1.427442789	1.523139834	1494.931152
485000	-4029.493164	2094.518066	1.397743106	1.467624426	1511.199463
490000	-4062.64502	2141.958008	1.429401398	1.554445744	1497.113281
495000	-4110.868164	2107.265137	1.406249642	1.842319846	1464.911865
500000	-4123.34375	2190.857422	1.462033629	1.554112792	1478.134644
505000	-4124.819336	2076.243164	1.385547638	1.392210126	1488.694214
510000	-4103.504395	2048.471191	1.367014527	1.296988726	1502.628906
515000	-4119.939941	2127.964355	1.420063019	1.843726873	1465.562866
520000	-4128.496582	2101.177246	1.40218699	1.752767682	1471.690308
525000	-4239.704102	2072.657715	1.383154988	1.469944	1455.943115
530000	-4073.064941	2083.007324	1.390061617	1.751826644	1483.333374
535000	-4149.467773	2149.251953	1.434268951	1.377116561	1497.949097
540000	-4119.865723	2020.629395	1.348434687	1.730695486	1466.289551
545000	-4087.32959	2032.72998	1.356509805	1.411395073	1494.52002
550000	-4132.4375	2050.562988	1.368410468	1.41892612	1486.823975
555000	-4157.546875	2102.810303	1.403276801	1.436249852	1479.391235
560000	-4240.32666	2174.708252	1.451256752	1.296076775	1461.842773
565000	-4179.352539	2152.839355	1.436662912	1.360064507	1476.581909
570000	-4166.370117	2063.482666	1.377032161	1.444335222	1475.46814
575000	-4155.906738	2071.009033	1.382054806	1.235077143	1490.287598
580000	-4233.546387	2121.160156	1.415522337	1.450333714	1454.142334
585000	-4099.494629	2166.442627	1.445740819	1.566648364	1489.442993
590000	-4093.578125	2133.170898	1.423537493	1.472619891	1493.785034
595000	-4113.96582	2056.564453	1.372415423	1.756989717	1464.47937
600000	-4198.933594	2083.727539	1.390542269	1.556133986	1457.781982
605000	-4114.432617	2163.260986	1.443617582	1.370648623	1493.252563
610000	-4085.405029	2087.918213	1.393338799	1.490985274	1488.973877
615000	-4102.539062	2138.370605	1.427007437	1.366290212	1503.182617
620000	-4000.525391	2015.32373	1.344894052	1.619629979	1501.245361
625000	-4059.094971	2087.576416	1.393110752	1.527134657	1501.171143
630000	-4067.294434	2156.898193	1.439371467	1.409801483	1502.186035
635000	-4034.054932	2062.784912	1.376566529	1.534361601	1503.113037
640000	-4165.757812	2147.716309	1.433244109	1.247846484	1494.478638
645000	-4188.455078	2235.27832	1.491677284	1.601371646	1462.669678
650000	-4051.848389	2026.232544	1.352173924	1.735832572	1484.960205
655000	-4099.377441	2134.390381	1.424351335	1.44508636	1494.080688
660000	-4062.733643	2122.437012	1.416374445	1.581890464	1494.664795
665000	-4109.964844	2120.408203	1.415020466	1.457519293	1491.458496
670000	-4118.887695	2207.977051	1.473458171	1.521071553	1483.415649
675000	-4072.262451	2108.117188	1.406818271	1.362394452	1511.893188
680000	-4080.318848	2049.780762	1.367888451	1.410531998	1504.247681
685000	-4192.561523	2128.589844	1.420480371	1.599928498	1457.565796
690000	-4136.048828	2066.295654	1.378909349	1.943048	1450.059692
695000	-4105.219727	2025.925781	1.351969123	1.612579942	1483.824219
700000	-4132.685547	2012.371948	1.342924237	1.322171926	1491.471191
705000	-4136.490234	2028.743896	1.353849769	1.467861891	1473.842041
710000	-4098.375977	2068.297363	1.380245209	1.429447293	1492.460815
715000	-4106.992676	2089.150391	1.394161105	1.502559423	1494.399658
720000	-4044.478027	2051.082031	1.368756771	1.40202105	1509.083496
725000	-4139.597656	2193.056396	1.463501096	1.715592265	1467.641724
730000	-4155.508789	2085.952637	1.39202714	1.332359672	1481.53894
735000	-4092.398926	2029.862305	1.354596138	1.418114066	1487.498779
740000	-4111.584961	2130.743164	1.421917439	1.776332498	1466.530396
745000	-4280.96875	2164.007812	1.444115996	1.622213364	1437.677368
750000	-4216.183594	2192.608887	1.463202477	1.767953873	1449.571167
755000	-4191.563965	2084.847656	1.391289711	1.315424681	1473.943604
760000	-4165.34668	2105.924561	1.405355096	1.417877913	1479.84082
765000	-4023.049316	1978.608765	1.320392966	1.249057174	1524.755371
770000	-4096.07373	2056.34668	1.372270107	1.624629378	1482.41626
775000	-4092.313477	2036.252441	1.358860493	1.520927072	1492.868042
780000	-4184.121094	2069.175537	1.380831242	1.425025105	1469.761841
785000	-4147.312988	2036.695312	1.359156013	1.472657919	1477.273804
790000	-4124.575195	2111.634766	1.40916574	1.387407422	1496.317139
795000	-4087.742432	2114.570312	1.411124706	1.42070806	1497.432983
800000	-4155.356934	2152.281982	1.436290979	1.78725028	1454.815063
805000	-4171.235352	2084.819824	1.391271234	1.397911429	1480.755371
810000	-4175.285156	2107.422363	1.406354666	1.571165442	1473.142944
815000	-4170.650879	2118.795166	1.413944125	1.534215808	1468.803711
820000	-4108.204102	1986.618286	1.325737953	1.338651538	1496.301636
825000	-4201.698242	2091.016113	1.395406127	1.459954739	1461.729492
830000	-4217.547363	2025.515137	1.35169518	1.657369971	1447.842285
835000	-4193.701172	2047.614258	1.36644268	1.609859705	1462.065918
840000	-4114.530762	2048.032959	1.366722107	1.469054937	1485.585571
845000	-4138.791016	2118.996582	1.414078474	1.426816344	1484.931152
850000	-4060.002441	2048.228027	1.366852164	1.67424798	1484.548706
855000	-4031.137695	2119.769043	1.414593935	1.463227034	1517.300415
860000	-4052.770752	2164.955322	1.444748282	1.736267805	1491.996338
865000	-4010.840088	2187.855225	1.460030198	1.528074145	1509.791138
870000	-4025.528564	2106.881348	1.405993581	1.350192428	1525.985229
875000	-4170.126465	2115.759277	1.411918163	1.892861605	1452.972778
880000	-4129.569336	2030.188965	1.354814172	1.565490603	1477.585327
885000	-4160.568359	1987.162109	1.326100826	1.180452943	1490.44165
890000	-4265.479004	2042.80127	1.363230705	1.400494099	1455.839111
895000	-4170.352051	2105.737061	1.405229926	1.457181692	1471.532227
900000	-4086.607178	2095.504639	1.398401499	1.435803771	1492.770508
905000	-4087.672363	2089.484375	1.394384027	1.691388011	1476.719849
910000	-4080.758301	2069.740234	1.381208062	1.554634452	1487.704834
915000	-4068.035645	2063.374756	1.376960158	1.329210281	1510.574219
920000	-4107.786621	2116.96875	1.41272521	1.35641849	1503.422119
925000	-4168.588867	2108.550293	1.407107353	1.406500459	1472.445923
930000	-4140.43457	2116.76001	1.412585974	1.442794681	1478.00293
935000	-4117.817871	2139.092529	1.427489161	1.68590188	1478.814575
940000	-4068.498779	2071.550049	1.382415771	1.537384152	1492.280273
945000	-4113.879883	2049.982422	1.368023038	1.587061048	1480.50415
