timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-184.5703125	0	0	-0.04541015625	8000
5000	-5429.807617	1045.833374	0.6979202032	1.812263608	1193.475708
10000	-4246.054688	1903.780029	1.270457149	1.411764145	1458.612793
15000	-4613.027832	1776.708008	1.18565774	1.501954198	1356.269775
20000	-4982.206055	1517.3396	1.012572289	1.616088033	1278.646362
25000	-5216.330078	1439.283691	0.960482955	1.57319963	1234.436279
30000	-5265.719727	1380.693359	0.9213836193	1.524907351	1229.140991
35000	-5329.742188	1358.085693	0.9062967896	1.481502056	1218.269409
40000	-5365.543945	1312.490234	0.8758693933	1.027027011	1226.214966
45000	-5305.532227	1388.372925	0.9265084863	1.552160621	1222.437744
50000	-5309.509277	1370.22168	0.9143955112	1.358834863	1225.930542
55000	-5353.418457	1334.728149	0.8907094598	1.402205825	1215.13269
60000	-5371.116699	1328.602295	0.8866214752	1.590875745	1209.285278
65000	-5311.405273	1339.514526	0.8939036131	1.807408214	1211.76355
70000	-5316.787109	1381.663086	0.9220307469	1.442922115	1222.170166
75000	-5273.563477	1325.355591	0.8844548464	1.265610337	1232.929077
80000	-5407.189941	1331.28418	0.8884112239	1.787827253	1196.75769
85000	-5380.669922	1332.602051	0.8892906904	1.772527575	1202.036621
90000	-5421.894531	1348.064087	0.8996090293	1.376067877	1207.796021
95000	-5340.02002	1319.34082	0.88044101	1.563596845	1213.366089
100000	-5396.406738	1338.424561	0.8931762576	1.498145342	1205.099365
105000	-5261.417969	1319.458496	0.8805195093	1.488785148	1231.137817
110000	-5290.497559	1349.135254	0.9003238678	1.589490056	1222.198975
115000	-5298.868164	1374.324707	0.9171336293	1.547698379	1223.231689
120000	-5334.515137	1305.922852	0.8714867234	1.503713727	1214.620239
125000	-5279.891602	1305.393433	0.8711334467	1.474653602	1227.073608
130000	-5340.342285	1311.486816	0.8751997352	1.35782516	1221.005615
135000	-5334.944336	1381.391479	0.9218494892	1.488810778	1217.479858
140000	-5337.83252	1330.800537	0.8880884647	1.494025826	1215.302002
145000	-5313.810059	1343.685669	0.89668715	1.373781323	1224.132202
150000	-5331.606445	1367.174805	0.9123622179	1.384566188	1219.24353
155000	-5295.720703	1332.272095	0.8890704513	1.414542913	1227.26123
160000	-5290.995117	1332.373169	0.8891379237	1.559753418	1222.320068
