timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-184.5703125	0	0	-0.04541015625	8000
5000	-3916.245605	1846.117798	1.231977224	1.535249949	1553.94519
10000	-4013.48291	2202.005127	1.469472885	1.404909492	1524.39502
15000	-5004.898926	1619.168457	1.080526233	1.384088039	1281.361206
20000	-5416.181641	1385.13208	0.9243457317	1.450235605	1207.69519
25000	-5608.321289	1191.546753	0.7951596975	1.440904379	1174.981934
30000	-5590.749023	1166.977295	0.7787636518	1.68255949	1170.708374
35000	-5596.135742	1163.827881	0.7766619325	1.349167466	1178.956787
40000	-5584.610352	1205.582764	0.8045263886	1.454108357	1177.217285
45000	-5557.511719	1139.911865	0.7607019544	1.451142788	1179.000244
50000	-5560.946289	1192.898804	0.796061933	1.424428821	1184.563843
55000	-5598.181641	1236.397461	0.8250900507	1.38610208	1178.014893
60000	-5591.305664	1213.705933	0.8099472523	1.748790979	1166.997192
65000	-5520.496094	1217.913818	0.8127552867	1.164622545	1195.909058
70000	-5569.867676	1192.447998	0.7957611084	1.403065443	1181.933472
75000	-5640.773926	1185.82605	0.7913420796	1.586236715	1167.75
80000	-5540.091797	1134.933716	0.7573798895	1.548333645	1180.119385
85000	-5627.827148	1168.556885	0.77981776	1.184377789	1180.283691
90000	-5630.953125	1264.25	0.8436770439	1.44924891	1172.966187
95000	-5536.235352	1212.775757	0.8093265295	1.828633547	1175.324463
100000	-5524.857422	1213.14209	0.8095709682	1.275718689	1193.866333
105000	-5486.043945	1214.745117	0.8106407523	1.522786736	1190.190186
110000	-5580.036133	1196.308228	0.7983371615	1.517833471	1176.432007
115000	-5604.495117	1227.727417	0.8193042874	1.53259027	1171.481812
120000	-5597.072266	1234.15564	0.8235940337	1.435972333	1176.120605
125000	-5527.553711	1189.025391	0.7934770584	1.556820273	1182.909302
130000	-5611.461426	1206.046265	0.8048356771	1.383840561	1175.452881
135000	-5577.390625	1193.988525	0.7967891693	1.457015753	1178.73938
140000	-5569.069336	1178.023926	0.7861354351	1.585600972	1175.735474
145000	-5580.055664	1204.209717	0.8036100864	1.458399415	1179.778198
150000	-5565.116699	1227.223511	0.818967998	1.732030869	1170.814819
155000	-5573.875	1162.536865	0.7758004069	1.513657689	1177.95874
160000	-5616.478516	1170.990601	0.7814418674	1.74223125	1165.544067
165000	-5631.424805	1166.642944	0.7785404921	1.397529721	1172.035767
170000	-5590.03125	1240.862061	0.8280694485	1.779880762	1169.730469
175000	-5587.477539	1194.569824	0.7971770763	1.330950737	1179.300049
