timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-403.59375	0	0	-0.04964844137	16000
5000	-15206.22559	237.1202698	0.07907963544	1.51858604	1952.273193
10000	-15502.7793	198.3743896	0.06615787745	1.583579421	1922.442139
15000	-15398.44922	468.3469238	0.1561937481	1.553963423	1933.739746
20000	-14860.65137	1034.088379	0.3448685706	1.445899844	2004.603394
25000	-15532.92676	533.3207397	0.1778625101	1.394338965	1942.809937
30000	-15726.81836	325.8522949	0.1086717695	1.442491889	1926.007812
35000	-15361.69922	682.9436035	0.2277617604	1.431791306	1959.911011
40000	-15187.80664	838.2078857	0.2795424163	1.319265127	1978.633667
45000	-15655.13379	400.0221558	0.1334074289	1.353557348	1930.710571
50000	-15603.55273	452.5133667	0.1509132534	1.476436615	1935.339844
55000	-15150.14551	878.4259033	0.2929551303	1.580125213	1977.997559
60000	-15516.79004	575.1657104	0.1918178201	1.501508355	1942.584229
65000	-15674.07617	383.7418213	0.1279779375	1.378565311	1931.919189
70000	-15350.1084	704.0441895	0.2347988039	1.491087675	1954.328003
75000	-15317.18164	769.4711304	0.2566187084	1.586469054	1953.824341
80000	-15659.30664	422.6929932	0.1409681588	1.492179513	1928.413818
85000	-15527.89844	537.0378418	0.1791021675	1.427137017	1938.151367
90000	-15207.45898	817.5029907	0.2726373374	1.47424674	1966.274536
95000	-15562.19434	513.6328125	0.1712965965	1.390638947	1937.574951
100000	-15621.30273	449.0827026	0.1497691274	1.406543612	1933.307251
105000	-15310.37695	770.4512329	0.2569455504	1.313988924	1969.035645
110000	-15481.43457	609.4053345	0.2032367438	1.394810438	1948.416504
115000	-15685.92383	443.1853638	0.1478023678	1.498652458	1926.963257
120000	-15440.68457	651.111084	0.2171456069	1.49214983	1946.827759
125000	-15368.96289	716.953125	0.2391039282	1.354220867	1958.200928
130000	-15660.24219	474.2804565	0.1581725776	1.543106437	1930.668213
135000	-15568.5957	566.3283081	0.1888705492	1.633182883	1936.43335
140000	-15322.61914	756.248291	0.2522088885	1.490094781	1956.96167
145000	-15593.75488	514.8671265	0.1717082411	1.496360064	1933.827148
150000	-15624.91797	506.3195801	0.1688576341	1.561000109	1930.188599
155000	-15377.08398	744.7971191	0.2483899146	1.437809587	1953.2677
160000	-15522.625	596.2225952	0.1988402903	1.428071499	1939.811646
165000	-15647.77148	475.6773071	0.1586384326	1.422172904	1933.550781
170000	-15454.83789	691.3532104	0.2305663675	1.503120422	1948.905273
175000	-15456.28809	658.9815674	0.2197704166	1.4181633	1951.370728
180000	-15658.33496	493.5899658	0.1646122932	1.549612403	1933.661499
185000	-15517.26953	604.5224609	0.2016083002	1.398075342	1945.27478
190000	-15419.38477	702.0152588	0.2341221571	1.568480134	1956.802612
195000	-15619.95605	509.8386841	0.1700312495	1.481686473	1935.758667
200000	-15588.71094	558.3554077	0.186211586	1.601336837	1937.444336
205000	-15411.11816	711.0494995	0.2371350825	1.451660752	1955.539185
210000	-15578.2207	561.7432861	0.1873414367	1.542130828	1939.960205
215000	-15625.96875	525.1756592	0.1751461327	1.599578381	1931.191895
220000	-15431.24902	681.1018066	0.2271475196	1.573960662	1953.981445
225000	-15525.03809	617.1757812	0.2058281749	1.457011223	1945.783691
230000	-15636.75781	519.5413818	0.1732670963	1.725611925	1924.899902
235000	-15490.95703	644.9030151	0.2150752097	1.355233073	1950.502441
240000	-15464.4707	658.7840576	0.2197045386	1.533403873	1948.181396
245000	-15620.32617	516.0484619	0.1721022129	1.59620595	1931.7771
250000	-15546.79492	596.6306152	0.1989763677	1.32271719	1949.129639
255000	-15455.41016	684.7530518	0.2283652127	1.335680008	1962.241699
260000	-15609.38672	548.3944702	0.1828896105	1.454601407	1940.958984
265000	-15575.77148	549.5324707	0.1832691282	1.532338262	1940.75415
270000	-15440.66406	681.8443604	0.227395162	1.386073232	1958.321655
275000	-15570.66602	587.4758301	0.195923239	1.554289937	1938.772949
280000	-15617.83301	531.8483887	0.177371487	1.497828245	1936.994507
285000	-15465.27344	667.3793335	0.222571075	1.532740951	1953.110107
290000	-15525.80078	624.0551758	0.208122462	1.499221444	1946.1427
295000	-15627.10156	537.0109863	0.1790932119	1.640012741	1934.567505
300000	-15509.85742	631.7042847	0.2106734365	1.61465323	1947.213379
305000	-15482.2168	657.4536133	0.2192608416	1.507866263	1944.436279
310000	-15605.13086	520.0679932	0.1734427214	1.555242181	1939.730957
315000	-15548.50293	605.6201172	0.2019743621	1.584704518	1942.739258
320000	-15488.26758	687.8901978	0.229411453	1.512928009	1952.84314
325000	-15597.51172	557.1063843	0.1857950389	1.423690677	1941.247803
330000	-15562.81641	561.3415527	0.1872074604	1.355378628	1947.136475
335000	-15456.24023	666.7061157	0.2223465592	1.401429296	1953.846802
340000	-15563.33398	574.6765747	0.1916546971	1.645022511	1936.626587
345000	-15591.29395	554.1303101	0.1848025173	1.538059473	1939.353516
350000	-15461.43457	652.4691162	0.2175985128	1.570604444	1952.008667
355000	-15527.60742	598.1317139	0.1994769871	1.494026065	1945.072021
360000	-15602.02539	534.8583374	0.1783753037	1.603410959	1938.651245
365000	-15492.40332	629.6206665	0.2099785507	1.435168028	1950.059448
370000	-15511.95312	641.6763916	0.2139991373	1.570466638	1943.45813
375000	-15608.54297	539.2939453	0.1798545867	1.483617783	1945.257935
380000	-15531.63672	616.7225342	0.2056770176	1.58069551	1941.774658
385000	-15485.29102	648.1312256	0.2161518186	1.536359906	1949.271973
390000	-15574.55176	547.1511841	0.1824749708	1.3827672	1943.000732
395000	-15569.09961	597.7783203	0.1993591338	1.375267506	1945.552856
400000	-15485.35938	643.96698	0.2147630453	1.432107329	1955.271362
405000	-15564.26172	580.8795166	0.1937233806	1.499198914	1945.162476
410000	-15594.59375	588.3269043	0.1962070763	1.55480659	1940.757568
