timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-221.4843903	0	0	-0.05449219048	8000
5000	-4867.427734	2154.168945	1.437550187	2.233614922	1496.608276
10000	-2555.625488	4204.21875	2.805618048	1.213388443	2649.588135
15000	-4360.113281	3058.844482	2.041270971	1.271783352	1690.562378
20000	-5292.100586	2262.804688	1.510046482	1.623795629	1414.859009
25000	-5607.557129	2073.773926	1.383899927	1.820721984	1341.67395
30000	-5571.815918	2042.681152	1.363150597	1.624648809	1356.745483
35000	-5480.802734	2037.611328	1.359767318	1.683969975	1377.504517
40000	-5526.149414	1995.245361	1.331495047	1.508434772	1370.67688
45000	-5440.138672	2002.293945	1.336198807	1.741966605	1376.30481
50000	-5398.947266	2095.762207	1.398573399	1.861795425	1382.207642
55000	-5354.873047	2026.630859	1.352439642	1.383342028	1407.95874
60000	-5318.354492	2155.018311	1.438117027	1.531178236	1410.941406
65000	-5398.301758	2122.408691	1.416355491	1.310978055	1404.786133
70000	-5460.708496	2160.618652	1.441854358	1.318711162	1391.222412
75000	-5388.680664	2164.415527	1.444388151	1.988687038	1377.537842
80000	-5339.714355	2089.001465	1.394061685	1.224937201	1424.503174
85000	-5383.521973	2007.611694	1.339747548	1.668106556	1394.05957
90000	-5468.848145	2060.628906	1.375127792	1.541260004	1382.891602
95000	-5349.045898	2031.456055	1.355659723	1.223331571	1415.531982
100000	-5371.474609	2127.806641	1.419957757	1.54360795	1401.151978
105000	-5410.341797	2151.099121	1.435501575	1.469483972	1397.267456
110000	-5400.257812	2101.14624	1.402166367	1.508849382	1398.120483
115000	-5372.449219	2157.131592	1.439527273	1.440625429	1406.585938
120000	-5430.58252	2171.505127	1.44911921	1.655431151	1388.02124
125000	-5373.035156	2100.584473	1.401791453	1.519902587	1399.993652
130000	-5443.672363	2160.352051	1.441676378	1.4521873	1394.276978
135000	-5335.26123	2083.011719	1.390064597	1.342336416	1417.442993
140000	-5302.347168	2113.782715	1.410599113	1.740610361	1404.326172
145000	-5413.540039	2140.835938	1.428652644	1.373062253	1399.630615
150000	-5354.072266	2105.189453	1.40486455	1.559690237	1406.116089
155000	-5445.273438	2075.345215	1.384948492	1.336700559	1400.724243
160000	-5440.587891	2041.46875	1.362341523	1.292230725	1391.968384
165000	-5391.106934	2124.054199	1.417453647	1.406065345	1398.996338
170000	-5376.719727	2015.770752	1.345192432	1.509680271	1405.246338
175000	-5436.81543	2097.044678	1.399429202	1.352998972	1392.976562
180000	-5422.908691	2064.99707	1.378042817	1.047267914	1414.035278
185000	-5406.180664	2055.557373	1.371743321	1.81105864	1380.487671
190000	-5479.409668	2034.785522	1.357881546	1.579470396	1380.363892
195000	-5488.037598	2089.951416	1.39469564	1.573911786	1377.085571
200000	-5367.296875	2094.154785	1.397500753	1.447246194	1403.79126
205000	-5381.813477	2090.728516	1.3952142	1.770523667	1390.049561
210000	-5401.813965	2091.3125	1.395604014	1.294559836	1410.626465
215000	-5448.444824	2113.516602	1.410421491	1.282907486	1401.147583
220000	-5390.40332	2120.490479	1.415075421	2.057837486	1372.272217
225000	-5468.871094	2077.459473	1.386359334	1.527902722	1379.670288
230000	-5451.07373	2087.759033	1.393232584	1.425865173	1386.298462
235000	-5558.530762	2156.023193	1.43878758	1.161182404	1385.971313
240000	-5342.223633	2087.737305	1.39321816	1.183884263	1424.955566
245000	-5411.958008	2088.146973	1.393491507	1.621739864	1385.374634
250000	-5455.235352	2004.791992	1.337865829	1.343551636	1392.465332
255000	-5415.798828	2082.484375	1.389712691	1.131800294	1411.021973
260000	-5402.607422	2063.157227	1.376814961	1.450044751	1399.350342
265000	-5426.180176	2111.097412	1.408807158	1.546447635	1387.817261
270000	-5425.720703	2074.564453	1.384427428	1.518341064	1391.528564
275000	-5395.526367	2106.895508	1.406002998	1.621973038	1396.415161
280000	-5534.490234	2096.444336	1.399028659	1.55126524	1370.159546
285000	-5476.019531	2031.970947	1.356003284	1.590973854	1375.955566
290000	-5396.302246	2086.86377	1.392635226	1.470391393	1402.043335
295000	-5412.760742	2104.356689	1.404308796	1.761769772	1381.363281
300000	-5422.054199	2065.742188	1.378540039	1.91421628	1373.494263
305000	-5397.398438	2057.881104	1.373293996	1.755323529	1385.080933
310000	-5351.108887	2051.792969	1.369231224	1.373326659	1408.77478
315000	-5430.104492	2163.267578	1.443621993	1.598644257	1390.951416
320000	-5366.633789	2077.011963	1.386060715	1.188907146	1414.862671
325000	-5439.196289	2177.167969	1.452898264	1.780003667	1376.26123
330000	-5403.320801	2037.453857	1.359662294	1.555772543	1390.901489
335000	-5423.625977	2141.717773	1.429241061	1.092582941	1407.702881
340000	-5352.945312	2127.659424	1.419859529	1.543596864	1403.084839
345000	-5420.061523	2113.947266	1.410708904	1.344960213	1403.71167
350000	-5480.497559	2092.037598	1.396087885	1.427013993	1381.490723
355000	-5420.818359	2103.631836	1.403825045	1.563261032	1391.623169
360000	-5320.719238	2077.143066	1.386148214	1.147080064	1428.893066
365000	-5504.330078	2129.660156	1.421194673	1.749249458	1369.23291
370000	-5415.916016	2054.597412	1.371102691	1.65917027	1390.235352
375000	-5398.994629	2163.720703	1.443924427	1.512021542	1397.253418
380000	-5437.655273	2092.087402	1.396121025	1.696887612	1383.076904
385000	-5437.298828	2110.784668	1.408598423	1.475078702	1393.691895
390000	-5311.157227	2105.223389	1.404887199	1.57582438	1413.169678
395000	-5413.745117	2064.713135	1.377853274	1.480905056	1397.268921
400000	-5403.911133	2143.771973	1.430611968	1.422893167	1399.571167
405000	-5445.605469	2066.353516	1.378947973	1.395285249	1387.091553
410000	-5472.921875	2001.7771	1.335853934	1.475001574	1385.055298
415000	-5479.231445	2117.722656	1.413228393	1.470662594	1387.422852
420000	-5328.342773	2024.87915	1.351270676	1.627111912	1402.849609
425000	-5522.479492	2104.627441	1.404489517	1.3218503	1380.397583
430000	-5312.162109	2179.856445	1.454692364	1.309439063	1423.478394
435000	-5236.887207	2089.412109	1.394335747	0.9639557004	1451.326172
440000	-5357.980957	2125.287598	1.418276668	1.38817215	1403.358032
445000	-5480.734375	2035.36792	1.358270288	1.295065761	1389.532227
450000	-5357.013184	2019.482422	1.347669363	1.233667374	1421.00708
