timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-184.5703125	0	0	-0.04541015625	8000
5000	-5141.006836	1147.259155	0.7656050324	1.264102697	1259.36377
10000	-5043.320312	1400.711182	0.9347422123	1.348785281	1275.875854
15000	-5718.101562	1087.779785	0.7259124517	1.842705965	1146.406982
20000	-6069.407227	981.8442383	0.6552180648	1.367702723	1110.773926
25000	-6107.686523	931.3618164	0.6215294003	1.553758144	1099.619629
30000	-6106.796387	899.9699097	0.6005805135	1.325447917	1105.603394
35000	-6088.298828	907.3817749	0.6055267453	1.562691569	1101.627441
40000	-6147.55957	896.1287842	0.5980172157	1.449616909	1098.539551
45000	-6124.800293	887.637207	0.5923504829	1.524620652	1097.883911
50000	-6123.875488	874.2122192	0.5833915472	1.416478634	1101.431763
55000	-6165.837402	928.0288086	0.6193051934	1.408014178	1097.195312
60000	-6130.07373	886.9510498	0.5918926001	1.446265459	1099.464233
65000	-6152.109375	915.3678589	0.6108561158	1.617642045	1093.951294
70000	-6148.316406	923.9857788	0.6166071296	1.638983607	1093.834106
75000	-6144.719727	931.8831787	0.6218773127	1.502007365	1097.981323
80000	-6133.711914	891.7111816	0.59506917	1.937346697	1088.257324
85000	-6150.993164	910.2319336	0.6074287295	1.320393443	1101.921387
90000	-6162.552246	887.2017822	0.5920599103	1.210462809	1101.211304
95000	-6204.671387	925.3411865	0.6175116301	1.754343867	1084.749268
100000	-6165.100098	887.1776123	0.592043817	1.412489533	1096.157837
105000	-6171.516602	913.0690918	0.6093220711	1.624294519	1090.719604
110000	-6137.384766	894.8192139	0.5971432924	1.445293188	1099.679077
115000	-6135.273438	916.9034424	0.6118808389	1.471265674	1099.618774
120000	-6162.150391	913.4676514	0.609588027	1.353900433	1098.499023
125000	-6107.012695	894.7438965	0.5970930457	1.657415509	1097.349854
130000	-6168.968262	934.3122559	0.6234983206	1.492916822	1094.952759
135000	-6167.055664	904.9996338	0.6039370298	1.384343863	1096.452759
140000	-6157.452637	901.8275757	0.6018202305	1.478789568	1096.099976
145000	-6158.564453	897.671814	0.5990469456	1.329350114	1099.504517
150000	-6153.856445	899.9594727	0.6005735397	1.392400026	1098.618408
155000	-6151.051758	911.1481934	0.608040154	1.452582002	1097.36084
160000	-6176.836426	911.7001953	0.6084085703	1.558704972	1091.619019
165000	-6211.731445	920.2701416	0.6141275764	1.530980706	1089.124756
170000	-6227.141602	910.0079346	0.6072792411	1.818710566	1079.985718
175000	-6128	888.7172241	0.5930712223	1.643475413	1095.589722
180000	-6179.646484	907.1760254	0.6053894162	1.594836473	1091
185000	-6142.329102	911.3933716	0.6082037687	1.700699687	1094.176758
190000	-6152.339844	910.7717285	0.6077889204	1.363569856	1099.213745
195000	-6171.994141	851.0389404	0.5679272413	1.582232475	1090.847534
200000	-6204.206055	915.0145264	0.6106203198	1.395505428	1091.845825
205000	-6166.719727	878.4486694	0.5862186551	1.604797363	1091.734863
210000	-6129.375	895.3074951	0.597469151	1.598098516	1096.133179
215000	-6111.261719	907.9552002	0.6059094071	1.469050884	1100.843628
220000	-6167.680664	881.0396729	0.5879477262	1.314644933	1098.594116
225000	-6202.649414	927.2949219	0.6188154221	1.497509241	1091.024536
230000	-6141.479492	833.4376221	0.556181252	1.550025582	1095.25769
235000	-6230.044922	903.204895	0.6027393341	1.846426368	1079.805908
240000	-6204.138672	897.7252197	0.5990825891	1.50112164	1090.322754
245000	-6169.62793	875.9073486	0.5845227838	1.357959151	1096.812378
250000	-6193.917969	863.460083	0.5762162805	1.20330596	1098.170044
255000	-6191.455078	901.8704834	0.6018488407	1.483656645	1091.714844
260000	-6117.606934	904.0338135	0.6032925248	1.471260071	1101.71228
265000	-6112.891602	911.3707886	0.6081887484	1.479306579	1101.658203
270000	-6149.81543	914.4718018	0.610258162	1.375114918	1100.074219
275000	-6211.071777	915.3148193	0.6108207107	1.806017756	1082.624878
280000	-6127.396484	883.539917	0.5896162391	1.545626044	1098.091187
285000	-6188.608398	910.0031738	0.607276082	1.350370646	1093.617798
290000	-6179.041992	904.2103271	0.6034103036	1.288409352	1097.667114
295000	-6166.803711	925.5788574	0.617670238	1.319525957	1099.234497
300000	-6141.92041	907.0483398	0.6053041816	1.388891697	1100.328247
305000	-6157.803223	920.8084717	0.6144868135	1.478053451	1096.686523
310000	-6166.806641	896.9553223	0.5985687971	1.663679838	1090.554688
315000	-6158.889648	900.9301758	0.601221323	1.24071908	1100.578247
320000	-6115.660156	918.123291	0.6126949191	1.714918375	1095.601562
325000	-6217.635254	922.362793	0.6155240536	1.348368883	1092.524658
330000	-6186.401855	836.2706299	0.5580718517	1.474714756	1091.285278
335000	-6220.063477	899.3873291	0.600191772	1.295367122	1092.216919
340000	-6152.46875	894.2582397	0.5967689157	1.687554359	1091.453979
345000	-6159.960938	915.9974976	0.611276269	1.618461013	1092.414673
350000	-6150.209961	888.2016602	0.5927271843	1.458660841	1097.739258
355000	-6160.013672	908.7512817	0.6064406633	1.495828032	1095.612183
360000	-6207.130371	897.515564	0.5989426374	1.449842811	1090.534058
365000	-6147.895996	936.8861084	0.6252159476	1.719753146	1092.68457
370000	-6163.811523	881.9803467	0.5885754824	1.731329441	1088.331177
375000	-6125.703125	869.8834229	0.5805028081	1.340478063	1102.899536
380000	-6126.619141	910.7710571	0.6077885032	1.526783943	1098.056519
385000	-6137.466797	922.1455078	0.6153790355	1.58372128	1095.483521
390000	-6113.058594	856.8533325	0.5718073845	1.277873397	1105.994995
395000	-6205.141602	929.2889404	0.6201460958	1.422454715	1091.617432
400000	-6173.628418	867.3668213	0.5788233876	1.594266534	1090.608276
405000	-6165.160156	908.7949829	0.60646981	1.295504928	1099.870239
410000	-6166.570312	920.1848755	0.6140706539	1.458225965	1095.532471
415000	-6192.737793	898.8405762	0.5998268723	1.415378332	1092.407715
420000	-6155.415527	857.0137939	0.5719144344	1.499221444	1094.916382
425000	-6154.53125	857.7315674	0.5723934174	1.519735932	1094.846436
430000	-6209.881836	885.4578247	0.5908961296	1.426315308	1092.018188
435000	-6208.183594	916.8187256	0.6118243337	1.219211459	1096.82666
440000	-6157.003906	887.6655273	0.5923693776	1.158969164	1103.255981
445000	-6167.931641	900.5760498	0.6009850502	1.559606075	1093.411377
450000	-6154.909668	906.0427246	0.6046331525	1.653669	1091.765747
455000	-6183.633789	912.8839722	0.6091985106	1.390044093	1094.935791
460000	-6182.871094	945.9718628	0.6312791705	1.550422192	1092.692383
465000	-6154.957031	918.8848267	0.6132031083	1.410645723	1097.500244
470000	-6155.79834	915.3973389	0.6108757854	1.620890737	1094.087769
475000	-6089.311523	937.4804688	0.6256126165	1.376812339	1108.451416
480000	-6193.40332	918.5465088	0.6129773259	1.35373044	1095.070801
485000	-6091.196289	885.6417236	0.5910188556	1.730586052	1098.772583
490000	-6122.611328	942.1391602	0.6287214756	1.576785922	1099.313965
495000	-6162.942383	898.4897461	0.5995927453	1.602073908	1093.054688
500000	-6167.797363	887.9211426	0.5925399661	1.51884222	1093.843506
505000	-6171.975586	924.0155029	0.6166269779	1.570070505	1092.823242
510000	-6169.895996	853.3322754	0.5694576502	1.295620799	1099.000488
515000	-6178.880859	847.8320923	0.5657871962	1.032136202	1103.018066
520000	-6140.437988	884.9901123	0.5905839801	1.733522058	1093.008179
525000	-6179.077148	911.9665527	0.6085863113	1.320938468	1096.491211
530000	-6137.685547	916.7798462	0.611798346	1.500690341	1097.331055
535000	-6170.96875	915.4289551	0.6108968854	1.488543034	1094.124512
540000	-6109.195312	880.7147217	0.5877308846	1.463527203	1101.648804
545000	-6145.991699	919.9962158	0.6139447689	1.31855917	1101.592651
550000	-6105.05957	921.4286499	0.6149006486	1.606321573	1099.872437
555000	-6165.391602	874.3699951	0.583496809	1.54883492	1092.599854
560000	-6143.453125	911.8815308	0.6085295677	1.698825359	1092.657471
565000	-6123.959961	893.8961792	0.596527338	1.353237391	1104.069092
570000	-6140.633301	894.6698608	0.5970436335	1.669347882	1093.391357
575000	-6140.28125	885.5975342	0.5909893513	1.720344543	1092.782349
580000	-6124.470703	887.5440674	0.5922883153	1.560566902	1097.338623
585000	-6143.740723	850.9210205	0.5678485632	1.738311887	1090.379517
590000	-6150.050781	896.6917725	0.5983929038	1.40965569	1098.730835
595000	-6172.891602	937.5229492	0.6256409287	1.485702872	1094.179443
600000	-6228.368652	910.802124	0.6078092456	1.509100318	1087.734985
605000	-6251.105469	873.1929321	0.582711339	1.450331688	1085.525391
610000	-6180.686035	886.4709473	0.5915722251	1.840926051	1084.703369
615000	-6186.219727	869.7789307	0.5804330707	1.216985703	1097.214111
620000	-6156.791992	921.4859009	0.6149388552	1.495667577	1096.04834
625000	-6149.578125	905.3479004	0.6041694283	1.366939545	1100.374878
630000	-6145.407227	925.817749	0.6178296804	1.848665476	1089.741211
635000	-6167.496094	915.6313477	0.6110319495	1.368048429	1098.015137
640000	-6204.188477	872.4195557	0.5821952224	1.388751268	1092.907104
645000	-6201.143555	908.6630249	0.6063817143	1.292696238	1095.471069
650000	-6160.96875	863.6884155	0.5763686299	1.418809295	1096.425781
655000	-6178.294922	867.1779175	0.5786973238	1.637215853	1089.169067
660000	-6203.535156	857.730835	0.5723929405	1.458767414	1090.295532
665000	-6134.916016	880.350708	0.5874879956	1.526810884	1098.194702
670000	-6165.311523	888.8134766	0.5931354761	1.518452883	1093.903687
675000	-6132.236328	907.4576416	0.6055773497	1.515517712	1099.955566
680000	-6147.694336	889.0820312	0.5933146477	1.397109628	1099.685791
685000	-6135.325195	884.711792	0.590398252	1.624059319	1094.61145
690000	-6151.971191	934.2592773	0.623462975	1.438753009	1097.971802
695000	-6172.345703	947.8519897	0.6325338483	1.218691707	1100.228516
700000	-6130.045898	915.1265869	0.6106951237	1.646310568	1095.601562
705000	-6185.169434	884.7260132	0.5904077291	1.4319731	1093.814331
710000	-6185.668457	877.3873291	0.5855104327	1.398384094	1094.584229
715000	-6130.325684	864.0154419	0.5765869021	1.492535353	1098.592896
720000	-6248.07959	901.1878662	0.601393342	1.295239806	1088.856812
725000	-6158.519531	913.3945312	0.6095392108	1.841894627	1088.881714
730000	-6198.924805	917.1655884	0.6120557785	1.85686481	1083.13562
735000	-6147.853516	892.4335938	0.595551312	1.564406037	1096.567505
