timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-184.5703125	0	0	-0.04541015625	8000
5000	-2229.505127	3017.078613	2.013399124	1.608294249	2397.885254
10000	-1959.498291	4166.326172	2.780331135	1.189260483	2775.282227
15000	-3396.749512	2703.308105	1.804009438	1.407492638	1735.437866
20000	-4146.806641	2081.215088	1.38886559	1.546397805	1468.131714
25000	-4286.72998	1929.701416	1.28775537	1.609089971	1423.506226
30000	-4424.953125	2021.592041	1.349077106	1.711852074	1394.891968
35000	-4382.805664	1881.043701	1.255284429	1.336878419	1423.680054
40000	-4353.063965	1904.037598	1.270629048	1.846728802	1401.099976
45000	-4412.373047	1927.233887	1.286108732	1.533602953	1406.255127
50000	-4330.080078	1853.85022	1.237137318	1.714747787	1415.116821
55000	-4395.248535	1931.462402	1.288930535	1.381055593	1422.362915
60000	-4408.744141	1961.450073	1.308942318	1.695845246	1398.014282
65000	-4332.712891	1933.523926	1.29030633	1.729291916	1416.13916
70000	-4378.17334	1945.391846	1.298226118	1.217400193	1433.599487
75000	-4265.347656	1911.12146	1.275356293	1.522639275	1442.994995
80000	-4338.737793	1912.291382	1.276137114	1.405469656	1429.802734
85000	-4353.918945	1917.9375	1.279904962	1.241746068	1436.773804
90000	-4323.591309	1933.734985	1.290447116	1.720938087	1409.766602
95000	-4291.217285	1936.037231	1.291983485	1.423145413	1447.067993
100000	-4266.74707	1967.838867	1.313205838	1.582398772	1440.734009
105000	-4352.34668	1926.939697	1.285912395	1.505987048	1422.840576
110000	-4375.427734	1941.481079	1.295616388	1.550906181	1407.980713
115000	-4362.161621	1915.292603	1.278139949	1.39087522	1422.179077
120000	-4470.041504	1966.137451	1.31207037	1.555492759	1394.203125
125000	-4363.152344	1898.881592	1.267188311	1.364875078	1427.344849
130000	-4308.269043	1935.588135	1.291683793	1.438101292	1440.104492
135000	-4329.880859	1907.643799	1.273035645	1.747129202	1412.340454
140000	-4362.889648	1984.609131	1.324397206	1.751032352	1410.142212
145000	-4212.636719	1903.992432	1.270598888	1.278727055	1469.666748
150000	-4321.035645	1966.269287	1.312158346	1.801398277	1413.243896
155000	-4293.90918	1891.064453	1.261971593	1.349042773	1447.36377
160000	-4244.438477	1973.518555	1.316996098	1.491428852	1449.197876
165000	-4411.253418	1976.629639	1.319072127	1.371504307	1418.577271
170000	-4363.230469	2011.901611	1.342610359	1.750793099	1411.531372
175000	-4311.685547	1996.178467	1.332117796	1.491417527	1436.615356
180000	-4340.615723	1974.418579	1.317596674	1.465255499	1430.705566
185000	-4362.433105	1906.706421	1.272410035	1.216665626	1431.771362
190000	-4297.653809	1917.096313	1.279343605	1.506820917	1436.304688
195000	-4312.692871	1907.888672	1.273198962	1.306775331	1435.963379
200000	-4334.624023	2001.325684	1.335552692	1.483674288	1426.563354
205000	-4334.924805	1993.925537	1.330614328	1.593335271	1421.974365
210000	-4316.974609	1998.807129	1.333871961	1.497843981	1426.35083
215000	-4425.680664	1978.116821	1.320064664	1.382071137	1413.095825
220000	-4304.22998	1941.574219	1.295678496	1.395576358	1437.673828
225000	-4335.228516	1903.427612	1.270221949	1.48383677	1425.805786
230000	-4331.949219	1864.636963	1.244335651	1.681447506	1412.505737
235000	-4353.199219	1883.699463	1.257056713	1.570706606	1423.211548
240000	-4393.931641	1884.710449	1.257731438	1.303343892	1425.696655
245000	-4332.847656	1965.457886	1.311616898	1.589525819	1421.058472
250000	-4356.289551	1921.889404	1.282542109	1.511034012	1411.752808
255000	-4349.79248	1918.16748	1.280058384	1.941966653	1397.061768
260000	-4417.522461	2004.129028	1.337423444	1.49482429	1414.627197
265000	-4268.875	1991.609131	1.329068542	1.576194644	1442.03833
270000	-4349.081055	2024.449341	1.350983858	1.529065967	1421.395142
275000	-4308.283203	1967.100098	1.312712789	1.655952573	1424.94043
280000	-4346.167969	2022.452881	1.349651575	1.359704614	1434.518555
285000	-4299.649902	1926.975342	1.285936236	1.459219098	1431.075439
290000	-4348.81543	1948.085693	1.300023794	1.397423387	1427.201904
295000	-4347.691406	2006.877686	1.339257717	1.622948647	1419.329834
300000	-4333.902832	1947.01062	1.299306393	1.107416749	1451.990356
305000	-4296.214844	1858.613525	1.240316033	1.546678662	1432.799805
310000	-4294.111328	1926.202637	1.285420537	1.209865689	1452.740723
315000	-4276.015625	1950.727539	1.30178678	1.503258586	1439.073608
320000	-4376.132812	2002.748047	1.336501837	1.668786883	1403.447998
325000	-4244.664551	1905.341064	1.271498919	1.509164691	1446.783203
330000	-4331.604492	2032.587646	1.356414914	1.741891623	1421.258423
335000	-4341.643555	1957.876465	1.306557536	1.256512403	1441.473877
340000	-4315.097656	1898.756104	1.267104506	1.461137176	1432.314087
345000	-4252.751953	1908.429932	1.273560166	1.404354215	1448.250977
350000	-4284.575195	1927.272949	1.286134839	1.576914549	1435.331299
355000	-4293.313477	1861.035156	1.241932034	1.627167225	1425.773804
360000	-4314.359375	1843.256836	1.230067968	1.402956367	1433.261597
365000	-4322.44043	1932.32605	1.289506912	1.581079245	1424.70459
370000	-4365.053711	1854.463501	1.237546563	1.47409749	1417.439087
375000	-4378.469238	1944.26062	1.297471285	1.619330645	1410.520386
380000	-4374.965332	1950.823975	1.301851153	1.585253	1409.158813
385000	-4317.257812	1867.91333	1.246522069	1.630236387	1421.652344
390000	-4371.868164	1885.952637	1.2585603	1.226429462	1430.544434
395000	-4265.011719	1962.965088	1.309953332	1.256128907	1458.836548
400000	-4300.379395	1963.387817	1.3102355	1.486453176	1437.652588
405000	-4358.914551	1940.012329	1.29463625	1.502719164	1417.106934
410000	-4289.858398	1837.906616	1.22649765	1.369920373	1442.404663
415000	-4321.710938	1954.109131	1.304043531	1.639696121	1426.353882
420000	-4369.376953	1965.084229	1.311367512	1.369261861	1428.588867
425000	-4381.171387	1945.723877	1.298447728	1.469277978	1417.043823
430000	-4389.121094	1986.93042	1.325946212	1.569434047	1412.257202
435000	-4353.072266	1962.594971	1.30970633	1.40535903	1427.322266
440000	-4312.795898	1952.272705	1.302817941	1.171150088	1451.390259
445000	-4268.272461	2027.845337	1.353250146	1.503216982	1443.73999
450000	-4327.382812	1934.663818	1.291067004	1.366085768	1439.420898
455000	-4380.639648	1964.36377	1.310886741	1.200868368	1425.233521
460000	-4412.088867	2007.732178	1.339828014	1.482484102	1409.262695
465000	-4318.867188	1955.54895	1.305004358	1.468465447	1431.0271
470000	-4318.248047	2030.125977	1.354772091	1.485981703	1436.025024
475000	-4190.413086	1904.76355	1.271113515	1.497109771	1461.015747
480000	-4280.016113	1919.309326	1.28082037	1.504094958	1436.962891
485000	-4350.694336	1969.905396	1.314584851	1.547479153	1422.729004
490000	-4292.925781	1936.028809	1.291977882	1.618115425	1428.839233
495000	-4280.007812	2013.483154	1.343665838	1.806930065	1422.349121
500000	-4474.470215	1945.935059	1.298588634	1.219747305	1416.478271
505000	-4354.705566	1808.169922	1.206653237	1.416988015	1422.02417
510000	-4498.194824	1951.328125	1.302187681	1.339482665	1395.253784
515000	-4421.882812	1849.159912	1.234007359	1.414705873	1404.648315
520000	-4414.817383	1856.578857	1.23895824	1.087400675	1426.602539
525000	-4380.183105	1857.968384	1.239885449	1.433540821	1415.038574
530000	-4309.612305	1926.430664	1.285572648	1.658370256	1426.712036
535000	-4263.125488	1962.686035	1.309767127	1.512608647	1443.653442
540000	-4331.46875	1949.585083	1.301024437	1.292977691	1441.88501
545000	-4330.024414	2028.46167	1.353661418	1.413303971	1438.619019
550000	-4285.819336	1938.328003	1.293512225	1.704774857	1428.655273
555000	-4277.515625	1973.643433	1.317079425	1.665387988	1434.414062
560000	-4249.269043	1850.692261	1.235029936	1.466571808	1446.45166
