timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-184.5703125	0	0	-0.04541015625	8000
5000	-4660.762695	1650.189209	1.101227403	1.673317909	1347.828125
10000	-2053.145508	3599.697021	2.402200222	1.566347718	2550.99585
15000	-2293.217529	3544.702148	2.365500212	1.45784986	2384.570801
20000	-2697.555908	2983.150879	1.990758061	1.181414485	2124.006836
25000	-3024.122559	2811.050781	1.875909805	1.724082589	1863.649902
30000	-3310.388184	2706.342041	1.806034088	1.494266748	1763.725342
35000	-3406.818848	2640.290527	1.761955619	1.605394721	1717.134888
40000	-3328.438965	2592.434814	1.730019927	1.512856722	1755.180054
45000	-3494.811523	2589.305908	1.727931857	1.529960155	1701.874878
50000	-3401.316895	2605.284912	1.738595247	1.587148309	1713.47998
55000	-3442.224121	2550.960449	1.702342629	1.418584943	1714.116333
60000	-3523.057129	2588.682861	1.727516174	1.717211246	1664.556763
65000	-3607.499512	2426.292236	1.619147301	1.519980788	1659.792725
70000	-3543.774414	2431.3479	1.622521162	1.567190766	1659.60144
75000	-3545.376953	2481.379395	1.655908823	1.516429067	1667.193115
80000	-3699.152832	2609.262695	1.741249681	1.314121485	1633.303223
85000	-3597.132324	2593.501465	1.730731726	1.415654182	1682.529175
90000	-3511.360352	2571.822266	1.716264486	1.618613005	1679.492798
95000	-3579.715332	2491.108154	1.662401199	1.417993426	1661.808838
100000	-3621.50293	2521.608887	1.682755351	1.422560334	1648.386108
105000	-3655.60376	2537.780273	1.69354713	1.407273889	1648.856812
110000	-3620.830811	2495.603516	1.665401101	1.421559691	1647.404419
115000	-3608.006836	2523.825684	1.684234738	1.478390455	1671.678345
120000	-3529.885742	2603.121094	1.737151265	1.471248627	1687.662231
125000	-3613.299316	2540.101318	1.695096016	1.802523136	1627.569458
130000	-3589.669678	2506.006348	1.672343254	1.678187847	1642.145752
135000	-3527.639648	2571.615723	1.71612668	1.394363761	1689.541504
140000	-3361.249023	2648.063232	1.767142653	1.807585597	1718.569458
145000	-3404.511475	2508.153564	1.67377615	1.278437495	1750.634521
150000	-3526.087891	2534.363037	1.691266656	1.403021455	1679.18103
155000	-3512.030273	2651.217285	1.769247413	1.567635179	1682.335693
160000	-3604.045654	2532.630371	1.690110326	1.635087609	1641.374268
165000	-3568.365479	2534.193848	1.691153765	1.715999603	1657.010376
170000	-3554.787598	2428.078125	1.620339155	1.485456705	1663.395386
175000	-3576.886719	2538.369629	1.693940401	1.560505986	1656.998047
180000	-3465.832031	2611.299561	1.742609024	1.575654745	1690.41333
185000	-3495.661865	2476.560791	1.652693272	1.424421906	1696.963135
190000	-3505.149414	2616.171387	1.7458601	1.487424254	1693.75354
195000	-3554.2229	2644.383545	1.764687061	1.477003694	1672.022949
200000	-3486.285645	2492.643066	1.663425446	1.319157958	1706.185059
205000	-3655.553711	2476.527832	1.652671218	1.497957826	1645.144287
210000	-3621.725098	2463.499512	1.643977046	1.455390573	1635.670898
215000	-3584.12915	2586.132324	1.725814104	1.540591717	1661.115967
220000	-3609.28833	2582.72998	1.723543525	1.564354777	1651.983643
225000	-3450.031738	2497.038574	1.666358709	1.530513763	1706.308105
230000	-3523.848145	2509.825684	1.674892068	1.367088318	1695.873413
235000	-3542.534668	2446.739746	1.632792592	1.583369255	1661.409546
240000	-3591.021973	2445.858154	1.632204294	1.427262187	1667.175293
245000	-3545.628662	2473.058105	1.650355816	1.45285368	1675.550049
250000	-3618.490967	2442.830811	1.630184054	1.315215468	1668.513672
255000	-3559.643066	2469.561523	1.648022413	1.691498041	1646.681152
260000	-3505.990967	2503.44043	1.670630932	1.214781046	1713.754517
265000	-3536.689941	2622.31543	1.749960303	1.529110551	1675.782104
270000	-3537.78125	2453.557129	1.637342095	1.474590302	1678.253174
275000	-3592.052734	2586.334229	1.725948811	1.328499556	1670.930054
280000	-3509.91748	2563.567627	1.710755825	1.367053032	1697.441162
285000	-3626.162598	2453.409668	1.637243748	1.341991663	1668.787354
290000	-3580.693848	2470.510498	1.648655653	1.32645607	1663.930176
295000	-3480.554199	2583.476074	1.724041462	1.465547323	1710.712891
300000	-3523.11377	2588.378662	1.727313161	1.691771269	1673.759033
305000	-3562.984131	2621.818359	1.749628544	1.614578247	1654.700684
310000	-3515.04248	2560.387207	1.708633423	1.807398677	1652.768677
315000	-3544.942871	2486.634766	1.65941596	1.509580135	1679.884399
320000	-3490.685303	2489.021484	1.661008716	1.620843768	1690.568115
325000	-3580.138184	2525.567871	1.685397387	1.551191449	1662.27063
330000	-3527.204834	2617.281494	1.746600986	1.571574807	1677.117188
335000	-3481.193848	2573.426514	1.717334986	1.480257869	1702.693848
340000	-3506.340332	2613.348145	1.743976116	1.749751568	1666.297119
345000	-3515.969482	2518.655273	1.680784345	1.706376672	1664.010742
350000	-3547.991211	2484.930664	1.658278704	1.463215351	1674.960327
355000	-3484.197266	2541.780029	1.696216226	1.491891503	1695.76062
360000	-3437.16748	2474.638672	1.65141058	1.498947978	1713.772583
365000	-3517.291016	2644.831543	1.764986038	1.351436138	1695.664551
370000	-3495.214355	2635.299316	1.758624911	1.467796564	1701.703003
375000	-3461.242188	2530.498535	1.688687682	1.515745878	1710.214478
380000	-3449.413818	2621.462891	1.749391317	1.193134308	1742.458008
385000	-3397.226074	2555.733887	1.70552814	1.317679167	1746.484619
390000	-3473.059326	2633.842773	1.757652879	1.606954336	1696.668823
395000	-3515.83374	2515.954346	1.6789819	1.407639623	1694.840088
400000	-3448.833984	2659.970215	1.775088549	1.635389805	1708.108276
405000	-3470.421143	2675.154297	1.785221457	1.498924851	1705.748291
410000	-3418.672363	2589.51123	1.728068948	1.68938911	1706.424805
415000	-3530.39502	2619.685059	1.748204947	1.529399395	1686.543091
420000	-3532.90332	2566.148438	1.712478161	1.449193954	1672.862915
425000	-3486.601562	2528.190918	1.687147737	1.679178715	1680.138428
430000	-3485.228271	2600.107666	1.735140324	1.568811893	1687.616089
435000	-3405.854004	2449.329346	1.634520769	1.481322169	1720.048096
440000	-3541.214355	2615.460693	1.745385885	1.616632462	1667.266235
445000	-3574.968262	2577.219482	1.719866157	1.478326201	1664.310181
450000	-3475.335693	2483.376465	1.657241583	1.482359529	1696.859863
455000	-3514.216797	2597.063965	1.733109117	1.564238667	1676.707031
460000	-3439.945557	2638.756836	1.760932207	1.560165882	1707.443237
465000	-3507.485352	2509.227783	1.674493074	1.579177618	1688.078857
470000	-3474.748047	2582.485352	1.723380327	1.62375617	1693.682861
475000	-3525.250732	2507.178955	1.673125744	1.478595853	1677.380615
480000	-3475.238281	2575.422363	1.718666911	1.313139439	1713.536499
485000	-3497.387695	2474.852051	1.651552916	1.35016644	1688.915771
490000	-3493.137695	2438.710205	1.627434254	1.389199495	1704.740601
495000	-3429.050781	2455.95752	1.63894403	1.511992574	1713.884766
500000	-3448.272949	2616.490479	1.746073127	1.490430951	1712.060913
505000	-3544.002441	2489.099609	1.66106081	1.793999195	1643.394287
510000	-3561.542969	2632.579834	1.756810069	1.296533585	1689.249268
515000	-3512.716797	2459.86084	1.641548753	1.30308497	1702.111816
520000	-3572.390869	2679.492676	1.788116574	1.703260899	1661.511475
525000	-3553.203613	2594.813965	1.731607556	1.517422795	1662.864868
530000	-3420.858643	2432.334473	1.623179555	1.53719449	1717.990356
535000	-3546.075684	2589.343506	1.72795701	1.428269863	1680.173584
540000	-3511.662354	2695.461914	1.798773408	1.741058946	1676.520874
