timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-221.4843903	0	0	-0.05449219048	8000
5000	-8059.34668	464.406311	0.3099141121	1.567443967	1032.265625
10000	-8367.520508	406.2878418	0.2711296976	1.65010798	1003.758667
15000	-8471.654297	339.4694824	0.2265395373	1.291733742	1000.047241
20000	-8304.966797	497.34552	0.3318955898	1.327309489	1014.118408
25000	-7992.808594	762.0544434	0.5085448623	1.661277771	1037.84668
30000	-8020.734375	686.8631592	0.4583671391	1.216256738	1041.563354
35000	-8280.761719	532.4842529	0.3553448617	1.403522611	1014.882996
40000	-8337.716797	498.617981	0.3327447474	1.755655766	1005.244263
45000	-8238.209961	606.5093994	0.4047443569	1.396248579	1019.664307
50000	-8170.056641	695.0136719	0.4638062716	1.406517148	1025.551758
55000	-8251.541016	622.1456909	0.4151789844	1.668066144	1014.508301
60000	-8358.185547	542.6516724	0.3621299267	1.703700185	1004.94104
65000	-8309.235352	540.6690063	0.3608068228	1.782158971	1007.046265
70000	-8233.734375	619.1338501	0.413169086	1.524486065	1018.302307
75000	-8268.447266	617.3937988	0.4120078683	1.446292281	1016.303162
80000	-8366.925781	595.7023926	0.3975324631	1.258014798	1010.783936
85000	-8370.511719	581.3927002	0.3879831135	1.503721833	1007.257324
90000	-8347.517578	605.864502	0.4043139815	1.593165517	1007.998596
95000	-8584.924805	625.4033203	0.4173529148	1.622230053	991.5481567
100000	-8733.361328	585.9539795	0.3910270333	1.716748238	978.2230835
105000	-8794.545898	584.7462769	0.3902210891	1.460832715	976.4559326
110000	-8702.907227	652.723999	0.4355849326	1.512125134	982.9946899
115000	-8725.282227	652.2703857	0.4352822006	1.456417799	982.1365356
120000	-8804.163086	540.7804565	0.3608811796	1.366102576	977.1062622
125000	-8774.119141	545.7731323	0.36421296	1.478378177	977.5344849
130000	-8699.78125	662.2525635	0.4419436455	1.25493896	986.5453491
135000	-8731.238281	636.8673706	0.4250032604	1.521446466	980.4484253
140000	-8787.472656	521.3277588	0.347899735	1.783737898	972.3186646
145000	-8773.466797	567.4165039	0.3786563277	1.841473341	973.2612915
150000	-8696.623047	653.9508667	0.436403662	1.371766329	985.0544434
155000	-8751.757812	629.9810791	0.4204078019	1.469519496	979.7025757
160000	-8814.644531	556.4733887	0.3713536263	1.542534828	973.9169922
165000	-8766.820312	586.4046631	0.3913277686	1.559922218	977.670105
170000	-8687.657227	633.8513184	0.4229905307	1.259452462	987.3839111
175000	-8724.300781	587.335022	0.3919486403	1.503255725	980.9872437
180000	-8813.188477	568.0458374	0.3790763021	1.625867844	972.932312
185000	-8783.103516	610.9327393	0.4076961875	1.225481987	980.7531128
190000	-8683.139648	626.6142578	0.4181610048	1.354812145	986.4857788
195000	-8759.756836	614.6322632	0.4101650119	1.513133645	978.5119019
200000	-8819.426758	557.1362305	0.3717959523	1.272416234	976.840271
205000	-8752.148438	581.8469238	0.3882862329	1.451207638	979.5567627
210000	-8688.572266	626.5139771	0.4180940986	1.385972977	985.8621826
215000	-8753.233398	594.7423706	0.3968918025	1.50276041	978.9585571
220000	-8827.707031	569.8526611	0.3802820742	1.358285904	975.8168335
225000	-8746.461914	601.0380859	0.4010931551	1.37560451	981.3536377
230000	-8716.229492	652.2796631	0.4352883995	1.44732058	982.8338013
235000	-8783.402344	594.2324219	0.3965515196	1.497474551	976.7716064
240000	-8815.664062	575.2183838	0.3838627934	1.480845094	974.9672852
245000	-8737.320312	608.6016846	0.4061405957	1.198507071	984.5267944
250000	-8737.826172	661.8914795	0.4417026937	1.40417099	981.8100586
255000	-8781.505859	579.9561768	0.387024492	1.349423528	978.7487793
260000	-8786.863281	564.5109253	0.376717329	1.727309704	973.4644775
265000	-8732.019531	624.8164062	0.4169612527	1.273377657	983.8547974
270000	-8721.863281	625.7563477	0.4175885022	1.759718299	978.0125732
275000	-8792.283203	572.6743164	0.3821650445	1.992266655	969.8931885
280000	-8795.585938	580.7244263	0.3875371516	1.276799679	979.2243042
285000	-8730.673828	636.9300537	0.425045073	1.473623991	981.6096802
290000	-8697.845703	589.057251	0.3930979371	1.169955015	987.4599609
295000	-8789.458984	576.901123	0.384985745	1.576645732	975.4492798
300000	-8770.908203	572.5495605	0.3820818067	1.38196063	979.2610474
305000	-8718.640625	619.2463379	0.4132441282	1.527945518	981.37146
310000	-8726.021484	608.0671387	0.4057838917	1.414639115	982.4214478
315000	-8775.524414	562.7665405	0.3755532503	1.971339703	971.5512085
320000	-8783.457031	600.8408203	0.4009615183	1.584582567	975.4591675
325000	-8717.982422	625.763916	0.4175935388	1.562666178	981.0435181
330000	-8735.201172	598.8965454	0.3996640444	1.471915483	981.1420898
335000	-8793.392578	575.3092041	0.3839234114	1.615718007	974.4098511
340000	-8749.461914	566.8295898	0.3782646656	1.798757672	975.0513916
345000	-8697.786133	605.5334473	0.4040930569	1.634248137	981.4712524
350000	-8752.180664	614.9539795	0.4103797078	1.412720919	980.3256226
355000	-8796.601562	571.9041138	0.3816510737	1.412356496	976.8321533
360000	-8763.71875	584.3031616	0.3899253607	1.540715098	978.0810547
365000	-8722.976562	637.7376709	0.425584048	1.289342999	984.680603
370000	-8733.34375	587.3597412	0.391965121	1.316580415	983.3305054
375000	-8789.638672	568.2497559	0.3792123795	1.734948397	973.3197632
380000	-8765.734375	590.5734863	0.3941097856	1.620865464	976.7949829
385000	-8717.6875	620.0581665	0.4137859046	1.242291689	984.894104
390000	-8752.609375	605.1375122	0.4038288295	1.498623252	979.2940063
395000	-8793.477539	578.5856323	0.3861098588	1.544782281	975.4157715
400000	-8752.248047	588.7225342	0.3928745687	1.920931101	973.5588989
405000	-8727.442383	637.5117188	0.4254332483	1.733887076	978.3088379
410000	-8743.333984	583.1333618	0.3891447186	1.57545507	978.6306152
415000	-8779.553711	556.4137573	0.3713138103	1.378660679	978.1436768
420000	-8759.80957	608.4499512	0.4060393572	1.357247472	980.5060425
425000	-8732.601562	623.3607178	0.4159898162	1.29672277	983.2424927
430000	-8790.144531	611.421875	0.4080226123	1.54310286	976.0966187
435000	-8767.527344	553.4802246	0.3693561852	1.596322417	976.4500122
