timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-221.4843903	0	0	-0.05449219048	8000
5000	-5816.781738	1540.700928	1.028162122	1.811486959	1309.809692
10000	-3728.448486	3066.751953	2.04654789	1.248401046	1928.605591
15000	-4793.355469	2460.557617	1.642013788	1.269626379	1549.569824
20000	-5573.95752	2046.153809	1.365468025	1.793434858	1353.319214
25000	-6066.229492	1894.006226	1.263934731	1.607065916	1274.591919
30000	-6039.018555	1691.732178	1.128950477	1.82215631	1268.037354
35000	-5987.325195	1697.190552	1.132593036	1.267376661	1296.079468
40000	-5980.171875	1734.932129	1.157779217	1.347082138	1291.396484
45000	-6051.996582	1755.240723	1.171331882	1.243797064	1285.780396
50000	-5963.796387	1815.273193	1.211393595	1.648633838	1287.273193
55000	-6027.290039	1862.906006	1.243180513	1.832433105	1272.193726
60000	-5895.071777	1889.19812	1.260726213	1.526548266	1305.58667
65000	-5901.431641	1794.808838	1.197736979	1.335933208	1306.3573
70000	-5967.611816	1732.689697	1.156282783	1.436282158	1292.626831
75000	-5937.34082	1754.869263	1.171083927	1.08430481	1312.490112
80000	-5890.257812	1754.88916	1.171097279	1.80609858	1295.880859
85000	-5990.335449	1872.647461	1.249681354	1.473814726	1292.036865
90000	-5964.939941	1762.72876	1.176328897	1.602348924	1287.998169
95000	-5939.760742	1771.985352	1.182506084	1.449713945	1295.182495
100000	-5888.853516	1791.566895	1.195573568	1.35994184	1307.739014
105000	-5944.640625	1846.116455	1.231976271	1.256659269	1306.259766
110000	-5966.152344	1864.256592	1.244081855	1.511623263	1291.859985
115000	-5943.666992	1762.706543	1.176313996	1.808625698	1286.865601
120000	-5941.54834	1803.584961	1.203593612	1.802975893	1286.934326
125000	-5956.86377	1726.410522	1.152092457	1.554657221	1291.72229
130000	-6013.91748	1851.480103	1.235555649	1.544072628	1285.853394
135000	-5904.740234	1775.665771	1.184962153	1.870032072	1287.53186
140000	-5920.244629	1755.030518	1.171191573	1.481167793	1299.877808
145000	-5987.80957	1793.008057	1.19653523	1.577386975	1285.820923
150000	-6103.223633	1834.437988	1.224182844	1.353127956	1276.63501
155000	-5981.204102	1747.367065	1.166077495	1.823487997	1280.877563
160000	-5910.558594	1797.210205	1.199339509	1.227080226	1307.928467
165000	-5930.060059	1817.379883	1.21279943	1.256348848	1304.930298
170000	-6001.731445	1794.341309	1.197425008	1.70743525	1282.748291
175000	-5953.395508	1756.026123	1.171855927	1.523461461	1292.182007
180000	-5943.454102	1833.197876	1.223355293	1.24552834	1308.199829
185000	-5986.395996	1837.982544	1.226548314	1.418699265	1292.084717
190000	-5946.010742	1787.308228	1.192731619	1.091668844	1307.251465
195000	-5937.802734	1727.231689	1.152640462	1.320231557	1302.428589
200000	-5971.248047	1833.275146	1.223406911	1.538123727	1291.34729
205000	-5933.373047	1805.058594	1.204576969	1.734781981	1288.795288
210000	-5976.197754	1773.602783	1.183585405	1.322444081	1295.702759
215000	-6010.859375	1829.596924	1.220952272	1.126755714	1299.580933
220000	-5901.009766	1710.467041	1.141452789	1.397398472	1305.857422
225000	-6014.469727	1765.719482	1.178324699	1.426876187	1285.668701
230000	-6043.657227	1847.674072	1.233015776	1.901957035	1268.112793
235000	-6001.626953	1742.697876	1.162961602	1.259708166	1293.434204
240000	-6003.669922	1784.291016	1.190718055	1.647691965	1281.415161
245000	-5944.183594	1722.17395	1.149265289	1.549472213	1293.286621
250000	-6013.95752	1758.546387	1.17353785	1.377978802	1288.460571
255000	-5932.359375	1684.312988	1.123999357	1.538408518	1294.476562
260000	-5964.631836	1878.022217	1.253268123	1.285949588	1300.185181
265000	-5956.150391	1823.247314	1.216714978	1.396662116	1299.645996
270000	-5904.860352	1759.060181	1.173880696	1.898624182	1288.548584
275000	-6068.524414	1694.536377	1.130821705	1.115901232	1288.884033
280000	-6108.146484	1765.49231	1.178173065	1.24058032	1279.91748
285000	-6011.890137	1811.449951	1.208842158	1.662699342	1281.368896
290000	-5933.806641	1771.779053	1.182368398	1.823425889	1285.673462
295000	-5927.580078	1853.282837	1.236758709	1.587270617	1299.900513
300000	-6062.748535	1837.697754	1.226358175	1.521869659	1276.180786
305000	-5995.882812	1808.96814	1.207185984	1.776515841	1278.771118
310000	-5952.538574	1796.70752	1.199004054	1.218433857	1301.648804
315000	-5959.192383	1752.631226	1.169590473	1.471285462	1294.905151
320000	-6042.833984	1828.462402	1.220195174	1.70547843	1274.008789
325000	-6031.329102	1773.380737	1.183437228	1.333059788	1290.764771
330000	-6068.948242	1804.641968	1.204298973	1.435525179	1279.888184
335000	-5963.87793	1775.098389	1.184583545	1.421404243	1293.954346
340000	-5892.75	1784.016357	1.19053483	1.318484187	1307.039429
345000	-5968.868164	1836.767212	1.225737214	1.579900742	1290.748535
350000	-5992.84375	1802.056152	1.202573419	1.119112372	1299.240601
355000	-5918.222656	1758.823975	1.173723102	1.615904212	1296.897949
360000	-5875.704102	1775.458252	1.184823632	1.566432238	1305.152466
365000	-6050.069824	1795.122192	1.197946072	1.777355313	1270.304932
370000	-5955.389648	1835.829346	1.225111365	1.504458547	1292.361328
375000	-5897.620117	1789.85144	1.194428682	1.398365259	1310.925781
380000	-5855.935059	1824.544678	1.217580676	1.527696371	1307.832764
385000	-6027.830566	1832.067871	1.222601175	1.345771194	1287.645996
390000	-6018.397461	1862.609131	1.242982388	1.796336651	1279.018555
395000	-5842.14209	1722.855347	1.149719954	1.553611755	1309.588013
400000	-5913.930176	1818.19397	1.213342667	1.456940532	1306.025635
405000	-6024.791504	1734.922974	1.157773137	1.382502198	1286.872803
410000	-6051.401367	1708.99353	1.140469551	1.349078059	1283.247559
415000	-6054.416016	1774.804688	1.184387565	1.600321174	1277.672607
420000	-5963.884766	1759.678101	1.174293041	1.886174798	1279.680054
425000	-5953.626465	1746.514893	1.165508747	1.988551736	1277.759399
430000	-5899.712891	1688.572266	1.126841664	1.484596252	1302.802734
435000	-5941.238281	1848.358398	1.233472466	1.354406595	1301.829956
440000	-5946.739258	1829.119385	1.220633626	1.701962471	1289.198242
445000	-5901.114258	1769.102417	1.180582166	1.653835058	1294.427612
450000	-5911.57959	1754.62085	1.170918226	1.468126416	1305.090942
455000	-5998.466797	1762.855469	1.176413417	1.666083932	1278.157104
460000	-5872.266113	1802.072876	1.202584505	1.713023663	1302.733765
465000	-6010.072266	1841.721802	1.229043603	1.93806386	1271.920654
470000	-5903.769531	1819.957153	1.214519262	1.380273581	1308.320312
475000	-5866.134766	1734.29895	1.15735662	1.735758781	1300.949097
480000	-6042.357422	1892.790649	1.263123631	1.708622932	1275.177979
485000	-6014.105957	1899.497681	1.267599463	1.609564781	1287.740479
490000	-5976.09375	1783.09082	1.189917207	1.705265522	1285.834473
495000	-5930.067383	1790.274048	1.194710732	1.3776685	1300.366455
500000	-5942.988281	1826.178955	1.218671322	1.549323559	1294.280151
505000	-5866.391602	1779.403076	1.18745625	1.516552567	1309.552856
510000	-5933.65918	1808.286621	1.2067312	1.74490428	1290.480347
515000	-5871.067383	1731.793457	1.15568471	1.071913838	1321.825439
520000	-5926.082031	1758.341797	1.173401237	1.184335589	1309.326416
525000	-6005.806152	1739.206787	1.160631895	1.640879154	1284.488525
530000	-6082.744629	1837.63208	1.226314425	1.600205183	1270.747192
535000	-6017.946289	1802.251953	1.202704072	1.374673963	1290.19812
540000	-5904.509766	1875.876953	1.251836538	1.349781394	1309.09021
545000	-5882.520508	1804.766602	1.204382181	1.470108986	1308.50415
550000	-5900.17334	1786.484131	1.192181587	1.396129012	1306.770996
555000	-5994.500488	1794.838013	1.19775641	1.081222534	1298.751099
560000	-5946.183594	1819.876343	1.21446538	1.471654654	1299.380615
565000	-5934.382812	1837.670654	1.226340175	1.590166211	1294.617188
570000	-5940.208984	1826.473145	1.21886766	1.041824698	1315.153687
575000	-5866.559082	1822.397583	1.2161479	1.715918064	1301.785522
580000	-6007.878906	1851.299927	1.235435367	1.387181282	1290.149292
585000	-5960.931641	1823.012329	1.216558099	1.220784307	1300.847046
590000	-5953.897461	1835.192871	1.224686623	1.462011576	1297.384521
595000	-5881.52002	1747.087891	1.165891171	1.20237875	1313.018799
600000	-5948.933594	1788.23999	1.193353415	1.483399034	1300.17395
605000	-5990.331543	1873.722656	1.250398874	1.73654902	1282.91272
610000	-5961.918945	1839.145264	1.227324128	1.357647896	1298.461304
615000	-5883.075195	1757.491699	1.172834039	1.128547668	1319.539429
620000	-5880.306641	1804.595215	1.20426774	1.501241684	1306.792114
625000	-6028.798828	1879.161743	1.254028559	1.196331382	1290.586426
630000	-5962.336914	1806.02417	1.205221295	1.169593692	1305.169067
635000	-5949.751465	1814.428833	1.210830092	1.535853982	1291.12207
640000	-6004.023438	1806.173462	1.205320954	1.413403153	1291.095947
