timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-388.828125	0	0	-0.04783203453	16000
5000	-11631.10156	1978.238892	0.6597428322	1.720952392	2228.5
10000	-10625.35156	2684.49585	0.8952796459	1.606604695	2434.500488
15000	-9993.792969	3065.896484	1.022476792	1.420087814	2559.753906
20000	-9691.827148	3215.447754	1.072352171	1.335998416	2640.925537
25000	-9401.009766	3286.064941	1.09590292	1.587633252	2661.611084
30000	-9558.833008	3135.880615	1.045816541	1.506527424	2650.352783
35000	-9526.100586	3246.232178	1.082618713	1.569121838	2658.5979
40000	-9312	3202.613281	1.068071842	1.448059559	2703.745361
45000	-9527.561523	3299.389648	1.100346804	1.476951718	2664.132324
50000	-9440.027344	3319.238037	1.106966257	1.562661648	2667.483154
55000	-9528.701172	3330.69043	1.110785604	1.347518325	2682.820312
60000	-9608.306641	3332.03125	1.111232758	1.816539407	2610.398438
65000	-9540.25	3148.616943	1.050064087	1.410672069	2649.252441
70000	-9459.348633	3287.439453	1.096361399	1.493108988	2680.492188
75000	-9477.583008	3277.671631	1.093103766	1.570959926	2687.148682
80000	-9606.707031	3321.762939	1.107808232	1.379645705	2657.916992
85000	-9554.197266	3277.935303	1.093191743	1.584545374	2652.9375
90000	-9562.453125	3334.289551	1.111985922	1.501807809	2655.197754
95000	-9588.271484	3364.970703	1.122218013	1.446856141	2678.079346
100000	-9533.87793	3320.803223	1.107488155	1.674362898	2634.396973
105000	-9552.609375	3285.005859	1.095549822	1.555671096	2631.415527
110000	-9496.392578	3185.380859	1.062324762	1.563403487	2670.407227
115000	-9590.230469	3353.256348	1.118311286	1.772163272	2630.541016
120000	-9487.019531	3247.931641	1.083185554	1.373955011	2663.614258
125000	-9632.529297	3192.05249	1.064549804	1.555747986	2660.499268
130000	-9434.158203	3241.984619	1.081202149	1.52960372	2685.877441
135000	-9601.106445	3299.325195	1.100325227	1.467674017	2646.245117
140000	-9581.425781	3285.812012	1.095818639	1.521259904	2647.595215
145000	-9521.649414	3221.253418	1.074288368	1.564346552	2648.524414
150000	-9537.692383	3197.851318	1.066483736	1.567007661	2668.542725
155000	-9489.791016	3261.916504	1.087849498	1.3547616	2683.959717
160000	-9519.802734	3296.785645	1.099478364	1.557357907	2683.260742
165000	-9514.704102	3316.977051	1.106212139	1.449827075	2675.681885
170000	-9470.081055	3289.192383	1.096946001	1.485630631	2663.289307
175000	-9367.757812	3275.429688	1.092356086	1.461742997	2684.272949
