timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-221.4843903	0	0	-0.05449219048	8000
5000	-8708.091797	50.25895309	0.03353950754	0.931488812	985.2901001
10000	-8569.944336	259.2105713	0.1729800254	1.307795405	991.9240112
15000	-8547.359375	299.6655273	0.1999769956	1.420606375	992.1792603
20000	-8772.132812	66.1264267	0.04412841424	1.576767802	971.8307495
25000	-8790.611328	42.17309952	0.02814354375	1.54844141	970.6390381
30000	-8682.958984	160.8315125	0.1073283404	1.485224485	980.0376587
35000	-8546.527344	314.5259399	0.2098938525	1.571130037	990.6607666
40000	-8779.680664	75.06031799	0.05009030178	1.505818844	972.4180908
45000	-8796.6875	57.52324295	0.03838721663	1.49354589	971.0805664
50000	-8642.457031	220.9047852	0.1474172771	1.464840174	984.0269165
55000	-8635.976562	219.2210999	0.1462936997	1.559303284	983.1658325
60000	-8793.164062	59.03701782	0.03939741105	1.502660036	971.0795288
65000	-8772.353516	88.95376587	0.05936187506	1.377662182	974.3792114
70000	-8540.636719	284.4866333	0.1898476034	1.345035791	993.5078125
75000	-8739.576172	123.2575073	0.0822539255	1.440850616	976.1647339
80000	-8798.143555	61.33478165	0.04093078524	1.444470167	971.482666
85000	-8686.574219	179.5195007	0.1197994649	1.43327117	980.7929077
90000	-8631.896484	235.4540405	0.1571264863	1.413063645	985.7346191
95000	-8787.658203	68.79660034	0.04591031	1.590255737	970.3737793
100000	-8760.272461	96.86582947	0.06464186311	1.425985575	974.6826782
105000	-8570.879883	286.8921509	0.1914528906	1.623638988	987.5530396
110000	-8754.570312	106.4961243	0.07106848806	1.529962897	973.7728271
115000	-8785.486328	73.90841675	0.0493215993	1.452493191	972.4784546
120000	-8620.740234	223.1590576	0.1489216238	1.568727612	983.9728394
125000	-8706.123047	163.2470856	0.1089403331	1.332499266	980.3191528
130000	-8790.671875	72.73672485	0.04853969067	1.498039007	971.392334
135000	-8690.274414	166.4616699	0.1110855341	1.561263323	978.5583496
140000	-8643.297852	214.3024292	0.1430113018	1.344970226	985.2164307
145000	-8779.71875	75.05937195	0.05008967221	1.521438718	971.8610229
150000	-8733.300781	124.9548035	0.08338659257	1.607397437	974.7037354
155000	-8606.732422	255.1417236	0.1702647507	1.596157908	984.7624512
160000	-8768.443359	92.47265625	0.06171014905	1.377221823	974.4683838
165000	-8755.762695	104.6663818	0.06984743476	1.547512412	973.5588989
170000	-8607.926758	254.4610291	0.1698105037	1.442986488	986.9706421
175000	-8751.396484	105.6708984	0.07051778585	1.554421425	973.6064453
180000	-8764.279297	92.95042419	0.06202897802	1.428696156	974.3209839
185000	-8613.992188	237.5662842	0.1585360616	1.435544491	986.249939
190000	-8739.53418	125.1022568	0.08348499238	1.401998878	976.7105103
195000	-8770.886719	87.3086319	0.05826402083	1.411192775	974.0029907
200000	-8641.394531	223.3771362	0.1490671635	1.541754246	982.6903687
205000	-8720.427734	144.519043	0.09644247591	1.601170421	975.6997681
210000	-8777.063477	88.46905518	0.0590384081	1.565561175	971.5548706
215000	-8665.975586	210.3828888	0.1403956562	1.558630347	980.7415161
220000	-8705.755859	157.6162567	0.1051826924	1.399258256	979.3890991
225000	-8775.527344	87.80392456	0.05859454349	1.520341992	972.2150269
230000	-8675.771484	192.8443909	0.1286916137	1.561562657	979.6246948
235000	-8694.09375	166.3291931	0.1109971255	1.496050596	979.001709
240000	-8770.638672	88.64642334	0.05915677175	1.590233445	971.6508179
245000	-8682.580078	183.5866089	0.1225135848	1.504752755	979.7813721
250000	-8692.222656	173.1598969	0.1155554876	1.575219512	978.2600098
255000	-8776.84375	94.97799683	0.06338204443	1.490903616	972.4869385
260000	-8688.532227	181.5852966	0.1211780459	1.509933829	979.3899536
