timestep	potential_energy	kinetic_energy	temperature	pressure	volume
0	-381.4453125	0	0	-0.04692383111	16000
5000	-10656.4502	1878.07605	0.6263385415	1.434852481	2183.148193
10000	-8943.970703	3192.606689	1.064734578	1.568203092	2599.756836
15000	-8442.177734	3650.78125	1.217535853	1.533361316	2799.091553
20000	-8347.104492	3791.705078	1.264533997	1.550260782	2838.184814
25000	-8081.369141	3843.683105	1.281868696	1.494371295	2917.059814
30000	-7999.240723	3850.071045	1.283999085	1.740435243	2869.080078
35000	-8224.5625	3865.577148	1.289170384	1.651457906	2851.046875
40000	-8298.236328	3814.564209	1.27215755	1.64774096	2849.681641
45000	-8082.20166	3935.829346	1.312599421	1.527329803	2866.229492
50000	-8025.165527	3918.52832	1.306829572	1.585184216	2889.165283
55000	-8125.618652	3824.931885	1.275615096	1.237488031	2911.203613
60000	-7932.94043	3837.971191	1.279963732	1.299114823	2914.364014
65000	-7986.376953	3847.182129	1.283035636	1.54821825	2894.305908
70000	-8044.338379	3936.220703	1.312729955	1.624186754	2872.520508
75000	-8053.609863	3954.479004	1.318819165	1.564948559	2884.71875
80000	-7747.947266	3892.041992	1.297996402	1.598799825	2917.004395
85000	-8139.711914	3951.556152	1.317844391	1.40628922	2895.773193
90000	-7991.758789	3821.861328	1.274591088	1.377702475	2948.117432
95000	-7892.51123	3964.918457	1.322300673	1.483896017	2920.971924
100000	-8072	3827.589355	1.276501417	1.632574439	2867.869141
105000	-8225.787109	3745.464355	1.249112725	1.666689754	2850.704102
110000	-8167.474609	3828.505371	1.276806951	1.45746839	2888.958252
115000	-8061.551758	3836.405273	1.279441476	1.413540244	2891.265625
120000	-8115.821289	3839.06543	1.280328631	1.481603742	2907.026611
125000	-8037.123535	3873.395996	1.291777968	1.458028674	2901.81543
130000	-8101.514648	3967.934082	1.323306441	1.497722745	2890.475098
135000	-7863.016602	4005.580566	1.335861444	1.497948408	2933.726074
140000	-7929.869141	3962.911377	1.321631312	1.40369761	2942.506348
145000	-8089.510742	3972.775635	1.324921012	1.437262058	2924.631592
150000	-7861.519043	3942.624268	1.314865589	1.580446243	2947.617432
155000	-8130.359375	3807.365234	1.269756675	1.440704703	2897.229248
160000	-8144.008789	3872.925293	1.29162097	1.511449814	2877.282471
165000	-8100.018555	3990.827393	1.330941319	1.386419177	2909.512939
170000	-8020.076172	4037.291748	1.346437216	1.519317389	2894.664551
175000	-7917.126465	3911.581543	1.304512858	1.641088963	2930.045898
180000	-8139.904785	3909.492188	1.303815961	1.20483017	2925.76709
185000	-8113.666016	3923.104004	1.30835557	1.38051486	2890.785156
190000	-7920.891602	3914.692383	1.305550337	1.502821088	2928.769043
195000	-7991.64209	3842.863037	1.28159523	1.479100108	2917.66626
200000	-8047.016602	3819.646729	1.273852587	1.527886748	2933.68335
205000	-8151.686523	3838.10083	1.280007005	1.597882986	2891.278809
210000	-8010.057129	3991.696777	1.331231236	1.437206864	2886.201904
215000	-8090.561035	3821.586426	1.274499416	1.414124966	2904.990479
220000	-7873.714844	3954.414795	1.318797708	1.576150537	2914.631104
225000	-8121.542969	3895.432129	1.299126983	1.532047868	2877.237305
230000	-8003.681641	3935.567871	1.312512279	1.370726228	2910.237061
235000	-8149.59082	3956.922363	1.319633961	1.604252458	2879.111572
240000	-8079.577148	3898.89502	1.300281882	1.461768508	2898.087891
245000	-7886.211914	3859.846191	1.287259102	1.496427417	2909.864014
250000	-8075.97168	3889.355713	1.297100544	1.591033816	2885.10083
255000	-7947.144531	3921.966309	1.307976127	1.626971602	2902.713135
260000	-8114.769531	3886.341064	1.296095133	1.370057702	2900.106445
265000	-8032.561035	3841.725586	1.281215906	1.457291126	2923.966064
270000	-8106.614258	3846.884033	1.282936215	1.517609	2877.376465
275000	-8134.580566	3892.789307	1.298245549	1.552489519	2887.523926
280000	-8180.863281	3736.923828	1.246264458	1.405373931	2878.344482
285000	-8228.246094	3899.008789	1.300319791	1.580464482	2861.08374
290000	-7931.918945	3846.427002	1.282783747	1.47529459	2930.003174
295000	-7944.70459	3818.807129	1.273572564	1.55960989	2931.653564
300000	-8024.850586	3902.275879	1.301409364	1.316337824	2908.604248
305000	-7927.647461	3864.02002	1.28865099	1.644107699	2922.869873
310000	-7990.309082	3963.193848	1.321725488	1.391764879	2921.802979
315000	-7918.23291	3954.167969	1.318715334	1.440128922	2923.219971
320000	-7940.477539	3848.07373	1.283332944	1.594364166	2910.383301
325000	-7961.645996	4013.893066	1.338633776	1.432941198	2922.929688
330000	-7929.172852	3987.194336	1.329729676	1.702952981	2907.474609
335000	-7871.776855	3866.081543	1.289338589	1.4580549	2925.413818
340000	-8069.089844	3896.878418	1.299609303	1.419483066	2916.534424
345000	-7983.625977	3856.501465	1.286143661	1.393316388	2929.856201
350000	-8071.942383	3931.630615	1.311199188	1.782390237	2910.821533
355000	-8032.462891	3990.99292	1.330996513	1.513393641	2918.540039
360000	-7865.005859	3832.456299	1.278124571	1.461383343	2924.052246
365000	-7914.116211	3810.771484	1.27089262	1.640479565	2925.01709
370000	-8069.649902	3871.864746	1.291267276	1.417009115	2929.114258
375000	-8064.379883	3940.773193	1.314248204	1.521654606	2891.469238
380000	-8082.084961	3932.321045	1.311429381	1.461681008	2908.886963
385000	-8069.237793	3879.083496	1.293674707	1.508835554	2866.825195
390000	-8001.777832	3966.562012	1.322848797	1.304549813	2944.703613
395000	-7960.790527	3852.388428	1.284771919	1.454622388	2942.655273
400000	-8099.771484	3841.757324	1.281226397	1.409139276	2907.614258
405000	-8151.765625	3966.451904	1.32281208	1.548947453	2879.681641
410000	-8159.162598	3865.417969	1.289117217	1.693411708	2864.523438
415000	-7943.538574	3854.35498	1.285427809	1.570194244	2932.973389
420000	-7802.963379	3743.848145	1.248573661	1.370995998	2968.696777
425000	-8104.691895	3955.959717	1.31931293	1.548859835	2872.102295
430000	-8106.698242	3929.678223	1.310548067	1.549118042	2895.241455
435000	-8004.960449	3929.442627	1.310469508	1.543922901	2931.117432
440000	-7873.363281	3852.51416	1.284813881	1.553597689	2895.266357
445000	-8087.919922	3879.057617	1.293666124	1.540111184	2893.551025
450000	-8181.941406	3978.500488	1.326830268	1.415359855	2905.752197
455000	-7907.09375	3908.532715	1.303496003	1.322915792	2948.48584
460000	-8117.390137	3893.042725	1.298330069	1.711371303	2872.217285
465000	-7941.692383	3873.356201	1.291764617	1.528373361	2937.935791
470000	-8270.806641	3772.615967	1.258167744	1.448347449	2857.89209
475000	-8105.609863	3819.724121	1.273878336	1.323780179	2916.980469
480000	-7903.795898	3959.326416	1.320435762	1.42474103	2937.486328
485000	-7946.58252	3851.710938	1.284546018	1.380460501	2926.87085
490000	-8127.861816	3992.74707	1.331581473	1.485240102	2909.927979
495000	-7865.935059	3998.378662	1.333459616	1.590482593	2924.637451
500000	-7896.83252	3930.759766	1.310908794	1.625433683	2909.271729
505000	-8088.675293	3938.463623	1.313477993	1.615117431	2863.536865
510000	-8036.019043	3909.546143	1.303833961	1.443512321	2898.961426
515000	-7979.539062	3852.120605	1.284682631	1.487367153	2906.537109
520000	-8053.376953	3919.899414	1.307286859	1.54063344	2899.961182
525000	-8028.905273	3987.310059	1.3297683	1.518511653	2898.310791
530000	-8014.210938	3967.040527	1.323008418	1.498117924	2900.496094
535000	-8164.299805	3802.628418	1.268176913	1.569530964	2878.509033
540000	-8055.876953	3911.385742	1.304447532	1.529700518	2880.641113
545000	-8060.547852	3974.185791	1.325391293	1.517791152	2896.84082
550000	-7997.175293	3952.902832	1.318293452	1.646354437	2890.33374
555000	-8013.885742	3808.804199	1.270236611	1.570769548	2915.178223
560000	-7999.484375	3847.359375	1.283094764	1.41867733	2897.49292
565000	-8210.486328	3883.401855	1.295114875	1.532038808	2880.490723
570000	-7936.902344	3821.489258	1.274466991	1.541360974	2913.408936
575000	-7845.722656	3695.976074	1.232608318	1.501997828	2943.15332
580000	-8181.356445	3886.660156	1.296201587	1.452134609	2904.19751
585000	-8061.367188	3910.958984	1.304305196	1.592476964	2880.325928
590000	-8073.384277	3756.336426	1.252738595	1.660827994	2888.096191
595000	-8137.716797	3944.630127	1.315534472	1.58127141	2869.045166
600000	-8078.149902	3833.925781	1.27861464	1.384948969	2899.429688
605000	-8131.076172	3936.848877	1.312939525	1.501307607	2878.20874
610000	-8077.282715	3868.074707	1.2900033	1.427719951	2913.670654
615000	-8105.496582	3929.284668	1.310416818	1.660843611	2886.413086
620000	-8040.873535	3989.180176	1.330392003	1.505721211	2882.420654
625000	-7924.007812	4016.389404	1.339466214	1.350749373	2925.048828
630000	-7956.860352	3932.776611	1.311581373	1.4266541	2925.050293
635000	-8034.755371	3909.494629	1.303816795	1.464408875	2910.10791
640000	-8034.768066	3888.119629	1.296688318	1.55610621	2907.870361
645000	-8203.199219	3852.076416	1.28466785	1.183028579	2910.298828
650000	-8063.115234	3740.151611	1.247340918	1.484046578	2886.570801
655000	-8111.036621	3808.834473	1.270246625	1.496860504	2850.009766
660000	-7977.537109	3685.425537	1.229089737	1.418429971	2897.652832
665000	-7943.270996	3824.130127	1.27534771	1.50892508	2896.733398
670000	-8140.714844	3888.05127	1.29666543	1.444721937	2889.592285
675000	-7993.097656	3820.522949	1.274144769	1.531124711	2901.373779
680000	-7962.311035	3946.662598	1.316212296	1.367323518	2935.817627
685000	-8014.012695	3889.437988	1.297127962	1.459929109	2912.818604
690000	-8027.207031	3985.138916	1.329044223	1.430125356	2941.607666
695000	-7956.699707	3926.429688	1.309464693	1.471678972	2911.695801
700000	-8051.447266	3933.833984	1.311933994	1.571861386	2888.972168
705000	-7803.505859	3778.248047	1.260046124	1.408993006	2935.356201
710000	-8092.976562	3815.27832	1.27239573	1.437525511	2888.328857
